annotation_id,primary_label,secondary_label,confidence,ambiguous,reason
AUDITV2_0244,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,School workers kept emergency shelters operating during Irma.
AUDITV2_0245,not_humanitarian,,3,no,"Joke about disrupted golfing supplies, not humanitarian information."
AUDITV2_0246,injured_or_dead_people,other_relevant_information,3,no,Explicitly references Maria's growing death toll and crisis.
AUDITV2_0247,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Describes personally giving money for food to someone in need during Dorian.
AUDITV2_0248,missing_or_found_people,rescue_volunteering_or_donation_effort,3,no,Volunteers are trained to locate separated relatives and restore family links.
AUDITV2_0249,caution_and_advice,,3,no,Provides post-flood safety guidance about damaged firearms and ammunition.
AUDITV2_0250,sympathy_and_support,displaced_people_and_evacuations,1,yes,"Gratitude after an Irma evacuation, but the tweet is truncated."
AUDITV2_0251,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Business leaders and a congresswoman meet about Hurricane Maria relief.
AUDITV2_0252,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,"Reports hospital damage, deaths/injuries and patients needing help."
AUDITV2_0253,caution_and_advice,other_relevant_information,3,no,Court order sets a dam water-level limit during Kerala flooding.
AUDITV2_0254,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Announces an official update on FEMA and DoD relief efforts.
AUDITV2_0255,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Flood-damaged senior couple is explicitly described as having immediate needs.
AUDITV2_0256,other_relevant_information,caution_and_advice,2,yes,Promotes an update on whether cooler weather may bring wildfire relief.
AUDITV2_0257,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Commentary disputes why disaster aid was rescinded.
AUDITV2_0258,caution_and_advice,rescue_volunteering_or_donation_effort,3,no,FAA safety notice tells people to keep rescue airspace clear.
AUDITV2_0259,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Directly states devastated Puerto Rico residents need help.
AUDITV2_0260,infrastructure_and_utility_damage,other_relevant_information,3,no,Media tour documents wildfire damage.
AUDITV2_0261,caution_and_advice,other_relevant_information,2,yes,Reports wildfire smoke affecting another area and notes no air-quality warning yet.
AUDITV2_0262,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Direct appeal for relief to help wildfire evacuees.
AUDITV2_0263,missing_or_found_people,caution_and_advice,3,no,Leads with missing children while aid agencies warn conditions are worsening.
AUDITV2_0264,displaced_people_and_evacuations,,3,no,Provides a list of pet-friendly Florence shelters.
AUDITV2_0265,requests_or_urgent_needs,,2,yes,Very brief explicit statement that help is needed in Puerto Rico.
AUDITV2_0266,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Encouraging recovery message urges Puerto Rico back to work.
AUDITV2_0267,other_relevant_information,infrastructure_and_utility_damage,2,yes,Analysis about dams and flood control during Kerala flooding.
AUDITV2_0268,not_humanitarian,,3,no,Describes an Arcata forest fire unrelated to Hurricane Irma.
AUDITV2_0269,caution_and_advice,infrastructure_and_utility_damage,3,no,Calls for a functioning tsunami warning siren system.
AUDITV2_0270,caution_and_advice,injured_or_dead_people,2,yes,Warns rivers continue rising and further deaths are feared.
AUDITV2_0271,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Urgent appeal to help people living on the coast after earthquake.
AUDITV2_0272,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Educators evacuated more than 100 students to safety and reunited families.
AUDITV2_0273,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Reports a high-seas rescue of 620 guests stranded after Irma.
AUDITV2_0274,injured_or_dead_people,caution_and_advice,3,no,Reports 42 deaths and more victims expected as fire threat eases.
AUDITV2_0275,rescue_volunteering_or_donation_effort,,3,no,Reports a substantial corporate donation for Kerala flood recovery.
AUDITV2_0276,not_humanitarian,sympathy_and_support,2,yes,"Prayers concern South Asia flooding, not Hurricane Harvey."
AUDITV2_0277,caution_and_advice,other_relevant_information,3,no,Warns Dorian could become a monster storm under a statewide emergency.
AUDITV2_0278,displaced_people_and_evacuations,caution_and_advice,3,no,Compilation of Florence evacuation orders.
AUDITV2_0279,caution_and_advice,other_relevant_information,3,no,Explains wildfire suppression by backfires and counters misinformation.
AUDITV2_0280,displaced_people_and_evacuations,caution_and_advice,3,no,Advocates pet accommodations for people evacuating Florence.
AUDITV2_0281,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,3,no,Direct donation appeal for relatives who lost everything to Florence.
AUDITV2_0282,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Speculates about theft of Cyclone Idai donations.
AUDITV2_0283,injured_or_dead_people,,3,no,Reports governor saying there are no Maria deaths.
AUDITV2_0284,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Urges people to help other Harvey-devastated communities.
AUDITV2_0285,caution_and_advice,other_relevant_information,3,no,"Forecast update describes Irma's track, rain and wind conditions."
AUDITV2_0286,rescue_volunteering_or_donation_effort,,3,no,Organizes a cargo plane to support Puerto Rico relief.
AUDITV2_0287,other_relevant_information,,3,no,Compares Katrina and Harvey rainfall volumes.
AUDITV2_0288,caution_and_advice,,3,no,Official marine warning tells fishermen not to venture into rough seas.
AUDITV2_0289,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Connects people needing post-Harvey help with those offering assistance.
AUDITV2_0290,requests_or_urgent_needs,sympathy_and_support,3,no,States victims remain trapped and explicitly says help is needed.
AUDITV2_0291,not_humanitarian,,3,no,Meme-like complaint about food stamps with hurricane hashtags.
AUDITV2_0292,sympathy_and_support,caution_and_advice,3,no,Safety wish and hope for minimal damage.
AUDITV2_0293,caution_and_advice,requests_or_urgent_needs,3,no,Directs people needing hurricane supplies to a store with available essentials.
AUDITV2_0294,infrastructure_and_utility_damage,other_relevant_information,2,yes,Personal recollection of observing Hurricane Andrew damage.
AUDITV2_0295,caution_and_advice,sympathy_and_support,2,yes,Warns of post-cyclone disease risks and asks for prayer.
AUDITV2_0296,requests_or_urgent_needs,displaced_people_and_evacuations,3,no,"Child explicitly requests books, food and more tents for displaced family."
AUDITV2_0297,displaced_people_and_evacuations,,3,no,Special-needs Irma evacuees are housed in a shelter.
AUDITV2_0298,displaced_people_and_evacuations,caution_and_advice,3,no,Homes are actively being evacuated because water rose rapidly.
AUDITV2_0299,infrastructure_and_utility_damage,other_relevant_information,2,yes,"Hashtags indicate severe flooding, power and water loss in Florence discussion."
AUDITV2_0300,other_relevant_information,requests_or_urgent_needs,1,yes,Generic supply-and-demand commentary references immediate need but lacks crisis context.
AUDITV2_0301,caution_and_advice,displaced_people_and_evacuations,3,no,Explicitly tells low-lying coastal residents to evacuate.
AUDITV2_0302,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Says destroyed Houston urgently needs help and begins an appeal.
AUDITV2_0303,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports potentially record-setting Houston flooding.
AUDITV2_0304,displaced_people_and_evacuations,injured_or_dead_people,2,yes,"Reports dozens dead, thousands homeless and widespread suffering."
AUDITV2_0305,not_humanitarian,,3,no,Discusses an unrelated earthquake rather than Hurricane Irma.
AUDITV2_0306,displaced_people_and_evacuations,caution_and_advice,3,no,Family reports evacuating uphill after tsunami siren.
AUDITV2_0307,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Hosts offer free lodging to wildfire-affected people.
AUDITV2_0308,rescue_volunteering_or_donation_effort,,3,no,Direct earthquake-relief donation appeal.
AUDITV2_0309,requests_or_urgent_needs,caution_and_advice,2,yes,Recommendation calls for emergency healthcare access for injured people.
AUDITV2_0310,rescue_volunteering_or_donation_effort,,3,no,Directs people to donate to a Carolina relief cause.
AUDITV2_0311,caution_and_advice,,3,no,Electrical-safety alert for flood conditions.
AUDITV2_0312,rescue_volunteering_or_donation_effort,injured_or_dead_people,2,yes,"Reports 1,000+ rescued, deaths, and inaccessible areas."
AUDITV2_0313,displaced_people_and_evacuations,missing_or_found_people,2,yes,"Children are orphaned, separated and made homeless by Idai."
AUDITV2_0314,infrastructure_and_utility_damage,,3,no,Video documents room damage from the earthquake.
AUDITV2_0315,other_relevant_information,,3,no,Political commentary about a visit to cyclone-hit areas.
AUDITV2_0316,sympathy_and_support,other_relevant_information,2,yes,Political attack nonetheless emphasizes concern for wildfire victims and tragedy.
AUDITV2_0317,other_relevant_information,,3,no,Political commentary about Kerala's disaster response and public discourse.
AUDITV2_0318,requests_or_urgent_needs,infrastructure_and_utility_damage,3,no,Directly asks officials to address housing needs worsened by wildfire destruction.
AUDITV2_0319,infrastructure_and_utility_damage,caution_and_advice,2,yes,Reports devastation and concern about a damaged dam; tweet is truncated.
AUDITV2_0320,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Commentary about Mexico canceling aid to the US.
AUDITV2_0321,rescue_volunteering_or_donation_effort,,3,no,National Guard personnel are assisting Irma recovery efforts.
AUDITV2_0322,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Directs readers to official DoD/FEMA relief-effort updates.
AUDITV2_0323,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Explicitly says Caribbean Irma victims need help.
AUDITV2_0324,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Flood-related appeal says a ministry is in need of help; text is truncated.
AUDITV2_0325,infrastructure_and_utility_damage,caution_and_advice,3,no,Emergency manager reports a location underwater from storm surge.
AUDITV2_0326,caution_and_advice,displaced_people_and_evacuations,3,no,Advises residents to seek alternate accommodation or an independent water supply.
AUDITV2_0327,injured_or_dead_people,caution_and_advice,3,no,Reports five nursing-home deaths and new post-Irma threats.
AUDITV2_0328,caution_and_advice,other_relevant_information,3,no,"Provides forecast, radar, warning and watch information for Dorian."
AUDITV2_0329,displaced_people_and_evacuations,,2,yes,Directly asks about the number of displaced people.
AUDITV2_0330,not_humanitarian,,3,no,"Most casualty content concerns an unrelated mass shooting, not Dorian."
AUDITV2_0331,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Urges people to spread the message and help Kerala however they can.
AUDITV2_0332,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Petition aims to remove a barrier preventing Puerto Rico from receiving needed aid.
AUDITV2_0333,injured_or_dead_people,infrastructure_and_utility_damage,3,no,Reports deaths and major earthquake damage.
AUDITV2_0334,not_humanitarian,,2,yes,Focuses on flooding in Karnataka rather than the Kerala event.
AUDITV2_0335,displaced_people_and_evacuations,injured_or_dead_people,2,yes,Evacuees return to wreckage while the death toll exceeds 60.
AUDITV2_0336,requests_or_urgent_needs,displaced_people_and_evacuations,3,no,Prisoners will not be evacuated and are collecting drinking water for survival.
AUDITV2_0337,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Update explicitly covers both offering and receiving hurricane help.
AUDITV2_0338,missing_or_found_people,requests_or_urgent_needs,3,no,Direct request for help locating a named person at Chimanimani High School.
AUDITV2_0339,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Appeals for help while stressing ignored Maria devastation.
AUDITV2_0340,caution_and_advice,infrastructure_and_utility_damage,3,no,Provides practical instructions for pumping out a flooded basement.
AUDITV2_0341,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Asks about leadership/status of Kerala's Red Cross organization.
AUDITV2_0342,other_relevant_information,caution_and_advice,2,yes,News roundup notes the Alberta wildfire is still spreading.
AUDITV2_0343,sympathy_and_support,missing_or_found_people,3,no,Prayer appeal dominates while reporting dozens missing and two dead.
AUDITV2_0344,infrastructure_and_utility_damage,caution_and_advice,3,no,Describes severe Dorian storm-surge destruction.
AUDITV2_0345,requests_or_urgent_needs,sympathy_and_support,1,yes,Brief request for assistance and welfare check; context is sparse.
AUDITV2_0346,infrastructure_and_utility_damage,,3,no,Satellite comparison shows extensive scorched wildfire damage.
AUDITV2_0347,other_relevant_information,rescue_volunteering_or_donation_effort,1,yes,Mentions Cyclone Idai donations but the criticized issue is omitted.
AUDITV2_0348,sympathy_and_support,injured_or_dead_people,2,yes,Prays for safety and no further deaths while noting 122 cyclone fatalities.
AUDITV2_0349,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Safety wish plus reference to helping flood victims.
AUDITV2_0350,injured_or_dead_people,other_relevant_information,3,no,Compares Puerto Rico's revised Maria death toll with 9/11 fatalities.
AUDITV2_0351,infrastructure_and_utility_damage,other_relevant_information,2,yes,Reports record-shattering Harvey flooding; text is truncated.
AUDITV2_0352,requests_or_urgent_needs,infrastructure_and_utility_damage,3,no,Person describes severe flood damage and a resulting financial crisis.
AUDITV2_0353,not_humanitarian,,3,no,"Hostile wish that Dorian destroys a political figure's property, not humanitarian content."
AUDITV2_0354,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,"Describes wildfire losses including lives, homes, jobs and contracts."
AUDITV2_0355,infrastructure_and_utility_damage,,3,no,"Reports 2,400 buildings lost in the wildfire."
AUDITV2_0356,other_relevant_information,,2,yes,Claims malicious activity involving flood-affected people; on-topic but dubious.
AUDITV2_0357,caution_and_advice,,3,no,"Gives explicit driving, shelter and hazard-avoidance instructions during Idai."
AUDITV2_0358,sympathy_and_support,,3,no,Thoughts and prayers for Puerto Rico during recovery.
AUDITV2_0359,rescue_volunteering_or_donation_effort,caution_and_advice,3,no,"Proposes organized rapid humanitarian response with food, medical care and shelter."
AUDITV2_0360,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,Reports utility/communications outages and two deaths in Kaikoura.
AUDITV2_0361,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Political criticism about declining foreign wildfire aid.
AUDITV2_0362,displaced_people_and_evacuations,injured_or_dead_people,2,yes,"Reports deaths, tens of thousands stranded and an airport closure."
AUDITV2_0363,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Foundation commits support and timely relief for displaced people.
AUDITV2_0364,rescue_volunteering_or_donation_effort,,3,no,Announces a benefit event called Fire Aid.
AUDITV2_0365,not_humanitarian,,3,no,"Joke about shooting into a hurricane, not humanitarian information."
AUDITV2_0366,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Prayer request dominates while describing disaster-response work and Bahamas contacts.
AUDITV2_0367,caution_and_advice,infrastructure_and_utility_damage,3,no,Tells residents when and how to report Irma damage safely.
AUDITV2_0368,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports Maria's renewed strength after a destructive Puerto Rico path.
AUDITV2_0369,other_relevant_information,sympathy_and_support,2,yes,Characterizes Harvey's scale with a prayer/support hashtag.
AUDITV2_0370,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Technology assists firefighters with wildfire evacuations.
AUDITV2_0371,caution_and_advice,other_relevant_information,3,no,Calls on businesses to protect customers from emergency price gouging.
AUDITV2_0372,not_humanitarian,,3,no,"Political rant about military equipment, unrelated to Harvey humanitarian impacts."
AUDITV2_0373,caution_and_advice,other_relevant_information,3,no,Warns slow storm movement will prolong life-threatening flash flooding.
AUDITV2_0374,requests_or_urgent_needs,other_relevant_information,2,yes,Angry statement says a nation is crying for help that is being ignored.
AUDITV2_0375,caution_and_advice,injured_or_dead_people,3,no,Warns boys face drowning risk and says warnings may be insufficient.
AUDITV2_0376,other_relevant_information,infrastructure_and_utility_damage,2,yes,Raises insurance coverage for wildfire damage.
AUDITV2_0377,caution_and_advice,rescue_volunteering_or_donation_effort,3,no,Combines evacuation-ride planning with explicit flood and official-guidance safety advice.
AUDITV2_0378,not_humanitarian,,3,no,Mentions earthquakes unrelated to Hurricane Irma.
AUDITV2_0379,injured_or_dead_people,rescue_volunteering_or_donation_effort,2,yes,Reports two people rescued from rubble while one person died.
AUDITV2_0380,displaced_people_and_evacuations,,1,yes,Tweet is truncated but clearly refers to wildfire evacuees.
AUDITV2_0381,displaced_people_and_evacuations,infrastructure_and_utility_damage,3,no,Residents evacuated because of Irma and are returning to assess damage.
AUDITV2_0382,sympathy_and_support,,3,no,Personal welfare check after the earthquake.
AUDITV2_0383,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Political comparison of federal rebuilding-relief decisions after hurricanes.
AUDITV2_0384,infrastructure_and_utility_damage,other_relevant_information,2,yes,Political accountability claim centered on Harvey's massive destruction.
AUDITV2_0385,sympathy_and_support,displaced_people_and_evacuations,3,no,Expresses sympathy for evacuees.
AUDITV2_0386,injured_or_dead_people,other_relevant_information,3,no,Reports at least one death in a badly affected earthquake area.
AUDITV2_0387,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,3,no,Insurance payout will finance Dominica infrastructure restoration.
AUDITV2_0388,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,"Reports isolation, power/phone outages and two confirmed deaths."
AUDITV2_0389,sympathy_and_support,displaced_people_and_evacuations,3,no,Dedication and encouragement for those killed or displaced by floods.
AUDITV2_0390,caution_and_advice,infrastructure_and_utility_damage,2,yes,Proposes water infrastructure to prevent future wildfire spread.
AUDITV2_0391,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Direct appeal to get help to Puerto Rico and avert humanitarian catastrophe.
AUDITV2_0392,rescue_volunteering_or_donation_effort,,3,no,Offers professional services to businesses/nonprofits after the earthquake.
AUDITV2_0393,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,3,no,Hotels prepare to accommodate Florence evacuees.
AUDITV2_0394,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Direct appeal to rescue animals stranded in Kerala floods.
AUDITV2_0395,caution_and_advice,other_relevant_information,3,no,Warns that wildfire-ending rain brings mudslide risk.
AUDITV2_0396,missing_or_found_people,injured_or_dead_people,3,no,Reports 297 unaccounted for and 56 killed.
AUDITV2_0397,requests_or_urgent_needs,displaced_people_and_evacuations,3,no,Family of wildfire victims asks about available housing.
AUDITV2_0398,sympathy_and_support,,3,no,Solidarity message tells flood-affected families they are not alone.
AUDITV2_0399,caution_and_advice,other_relevant_information,3,no,Forecast gives flood-risk context and tells people to stay weather-aware.
AUDITV2_0400,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Evacuees express appreciation for Red Cross assistance.
AUDITV2_0401,requests_or_urgent_needs,displaced_people_and_evacuations,3,no,Urgent appeal says people with service animals are being denied shelter access.
AUDITV2_0402,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Directs helpers to a high-river area where people need assistance.
AUDITV2_0403,other_relevant_information,caution_and_advice,2,yes,Corrective commentary about where California's deadliest fires occur.
AUDITV2_0404,not_humanitarian,,3,no,Mexico earthquake casualty report is unrelated to Hurricane Irma.
AUDITV2_0405,displaced_people_and_evacuations,caution_and_advice,3,no,Provides a map to locate pet-friendly hurricane shelters.
AUDITV2_0406,requests_or_urgent_needs,sympathy_and_support,2,yes,Expresses shock while noting people lack food and water.
AUDITV2_0407,not_humanitarian,,3,no,World Trade Center subway history is unrelated to Hurricane Florence.
AUDITV2_0408,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,2,yes,Reports first responders losing homes while continuing wildfire response.
AUDITV2_0409,caution_and_advice,infrastructure_and_utility_damage,3,no,Officials warn wildfire-hit residents about flash flooding and mudflows.
AUDITV2_0410,injured_or_dead_people,,3,no,Reports at least two earthquake deaths.
AUDITV2_0411,not_humanitarian,,3,no,Mexico earthquake aid report is unrelated to Hurricane Irma.
AUDITV2_0412,rescue_volunteering_or_donation_effort,,3,no,Describes wildfire response collaboration and ways the public can help.
AUDITV2_0413,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,ASPCA rescue teams are ready to assist displaced animals.
AUDITV2_0414,other_relevant_information,,2,yes,Political misinformation rebuttal about Dorian's path and possible damage claims.
AUDITV2_0415,other_relevant_information,requests_or_urgent_needs,2,yes,Observation about guarded water supplies during Dorian preparations.
AUDITV2_0416,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Urgently requests food and women's clothing for a relief camp.
AUDITV2_0417,caution_and_advice,other_relevant_information,3,no,Weather warning for earthquake-hit areas facing strong winds and heavy rain.
AUDITV2_0418,other_relevant_information,requests_or_urgent_needs,1,yes,"Asks people to share a complaint video, but the underlying Irma issue is unspecified."
AUDITV2_0419,infrastructure_and_utility_damage,,3,no,Reports homes destroyed by California wildfires.
AUDITV2_0420,missing_or_found_people,injured_or_dead_people,3,no,Reports mass burial of victims and at least 60 people missing.
AUDITV2_0421,other_relevant_information,,3,no,Political argument about wildfire policy and carbon taxes.
AUDITV2_0422,injured_or_dead_people,,3,no,Reports investigations into Florida nursing-home deaths.
AUDITV2_0423,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Family is staying in a guest house because their home is submerged.
AUDITV2_0424,not_humanitarian,,2,yes,"Primary casualty comparison concerns Bihar floods, not Kerala."
AUDITV2_0425,rescue_volunteering_or_donation_effort,,2,yes,Broad community give-back appeal associated with Irma recovery.
AUDITV2_0426,rescue_volunteering_or_donation_effort,,3,no,State Farm teams deploy to help hurricane victims.
AUDITV2_0427,injured_or_dead_people,caution_and_advice,3,no,Reports 12 leptospirosis deaths and hundreds of confirmed cases after floods.
AUDITV2_0428,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Invites support through a rapid-response ministry during and after Florence.
AUDITV2_0429,infrastructure_and_utility_damage,caution_and_advice,2,yes,Recalls Irma tornado damage while describing current Dorian preparation.
AUDITV2_0430,caution_and_advice,rescue_volunteering_or_donation_effort,3,no,Warns donors about scams and advises using reliable donation sources.
AUDITV2_0431,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Mentions active Irma relief work and wishes Airmen safety.
AUDITV2_0432,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Political/environmental argument about who should bear flood-relief costs.
AUDITV2_0433,rescue_volunteering_or_donation_effort,,2,yes,Promotes ways to make a difference in Harvey-affected areas; text is truncated.
AUDITV2_0434,infrastructure_and_utility_damage,caution_and_advice,3,no,Ferry service is unavailable because of earthquake damage.
AUDITV2_0435,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Directs Camp Fire survivors to register for FEMA assistance.
AUDITV2_0436,caution_and_advice,other_relevant_information,2,yes,Political dispute centers on whether authorities adequately warned residents.
AUDITV2_0437,injured_or_dead_people,other_relevant_information,2,yes,Political claim assigns responsibility for post-Maria deaths.
AUDITV2_0438,other_relevant_information,infrastructure_and_utility_damage,2,yes,Conspiracy claim still concerns real Dorian flooding and damage.
AUDITV2_0439,injured_or_dead_people,infrastructure_and_utility_damage,3,no,Reports island-wide devastation and 47 deaths.
AUDITV2_0440,other_relevant_information,,3,no,Personal observation about learning of the earthquake after the fact.
AUDITV2_0441,caution_and_advice,displaced_people_and_evacuations,3,no,Provides maps of tsunami evacuation zones.
AUDITV2_0442,displaced_people_and_evacuations,,3,no,Reports Maria evacuees sheltering in Shreveport.
AUDITV2_0443,sympathy_and_support,infrastructure_and_utility_damage,3,no,Expresses distress over deaths and extensive property damage.
AUDITV2_0444,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Reports marooned people and destroyed houses after Idai.
AUDITV2_0445,injured_or_dead_people,other_relevant_information,2,yes,Questions media reporting of a Harvey death count.
AUDITV2_0446,infrastructure_and_utility_damage,,3,no,Reports broken water heater and air conditioner after Irma.
AUDITV2_0447,caution_and_advice,other_relevant_information,2,yes,Reports rapidly increasing cholera cases after Idai.
AUDITV2_0448,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Urgent appeal to support vulnerable communities before Dorian landfall.
AUDITV2_0449,requests_or_urgent_needs,sympathy_and_support,3,no,Checks safety and offers resources/help to wildfire-affected sex workers.
AUDITV2_0450,infrastructure_and_utility_damage,,3,no,Reports water damage inside a student hostel.
AUDITV2_0451,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports major cyclone damage in Zimbabwe and Mozambique.
AUDITV2_0452,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,3,no,Suggests temporary housing for Maria refugees/evacuees through Airbnb.
AUDITV2_0453,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Directs readers to updates about Puerto Rico recovery efforts.
AUDITV2_0454,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Changes an event due to evacuation and directs donations to a charity.
AUDITV2_0455,infrastructure_and_utility_damage,,3,no,Drone footage shows an entire town inundated after Florence.
AUDITV2_0456,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Mentions community evacuation planning in contrast with wildfire devastation.
AUDITV2_0457,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Describes Red Cross earthquake aid resolving a family's fraudulent claim issue.
AUDITV2_0458,infrastructure_and_utility_damage,injured_or_dead_people,3,no,Reports hundreds of structures destroyed and at least five deaths.
AUDITV2_0459,displaced_people_and_evacuations,,3,no,Evacuees are transported after major shelters close.
AUDITV2_0460,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,FEMA reports large-scale food and water provision.
AUDITV2_0461,not_humanitarian,,2,yes,Political impeachment statement lacks enough visible disaster context to classify humanitarian impact.
AUDITV2_0462,other_relevant_information,infrastructure_and_utility_damage,3,no,Debates the geographic extent and severity of Kerala flood impact.
AUDITV2_0463,sympathy_and_support,,3,no,Expresses thoughts for people suffering from recent disasters.
AUDITV2_0464,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Describes outreach to doctors and March of Dimes to help mothers and premature babies.
AUDITV2_0465,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Describes vulnerable people and UNHCR emergency teams helping after Idai.
AUDITV2_0466,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Urgent SOS relay tells Coast Guard operators what information is needed for rescues.
AUDITV2_0467,not_humanitarian,,3,no,Most casualty content concerns the unrelated Odessa shooting.
AUDITV2_0468,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Retweet appeal seeks help for someone in Kaikoura.
AUDITV2_0469,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Health officials focus on mental-health assistance after wildfire.
AUDITV2_0470,displaced_people_and_evacuations,caution_and_advice,1,yes,Truncated text explicitly references mandatory evacuations.
AUDITV2_0471,displaced_people_and_evacuations,infrastructure_and_utility_damage,3,no,Family leaves a damaged home and isolated community on foot.
AUDITV2_0472,caution_and_advice,other_relevant_information,3,no,Provides official contact and emergency-alert information for residents.
AUDITV2_0473,missing_or_found_people,injured_or_dead_people,3,no,Body recovery and locating missing relatives are the central focus.
AUDITV2_0474,other_relevant_information,caution_and_advice,2,yes,Reports a large number of continuing aftershocks.
AUDITV2_0475,rescue_volunteering_or_donation_effort,,3,no,Praises a community effort that saved all residents.
AUDITV2_0476,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,3,no,Destroyed bridges limit vehicle access to a district rescue command point.
AUDITV2_0477,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Claims relief is being provided to rescue Americans in Cuba.
AUDITV2_0478,not_humanitarian,,3,no,Political insult lacks a clear Florence humanitarian claim.
AUDITV2_0479,missing_or_found_people,sympathy_and_support,3,no,Story concerns a town searching rubble for loved ones.
AUDITV2_0480,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,"Reports two deaths plus stranded people, outages and blocked roads."
AUDITV2_0481,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Directly says Puerto Rico residents are in danger and need government help.
AUDITV2_0482,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Urgent public appeal asks people and influencers to help Kerala.
AUDITV2_0483,caution_and_advice,,3,no,Official open-fire ban reduces wildfire risk.
AUDITV2_0484,rescue_volunteering_or_donation_effort,,3,no,Reports contributions coming to flood-affected Kerala.
AUDITV2_0485,caution_and_advice,other_relevant_information,3,no,"Explains coastal flooding risk from sea level, surge and tide timing."
AUDITV2_0486,infrastructure_and_utility_damage,,3,no,Drone footage shows highway damage from Florence flooding.
