annotation_id,primary_label,secondary_label,confidence,ambiguous,reason
AUDITV2_0244,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Praises school workers who kept hurricane shelters running.
AUDITV2_0245,not_humanitarian,,3,no,"Joking remark about golfing supplies, unrelated to humanitarian impact."
AUDITV2_0246,injured_or_dead_people,other_relevant_information,2,yes,References the death toll and growing crisis in Puerto Rico.
AUDITV2_0247,rescue_volunteering_or_donation_effort,,3,no,Personal account of giving money to a homeless man during the storm.
AUDITV2_0248,missing_or_found_people,rescue_volunteering_or_donation_effort,2,yes,Describes training volunteers to help separated families find relatives.
AUDITV2_0249,caution_and_advice,,3,no,Safety advice on handling firearms/ammunition after flood exposure.
AUDITV2_0250,other_relevant_information,displaced_people_and_evacuations,2,yes,Personal reflection referencing a past hurricane evacuation experience.
AUDITV2_0251,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Official meets business leaders to discuss hurricane relief.
AUDITV2_0252,injured_or_dead_people,infrastructure_and_utility_damage,1,yes,"Reports deaths and injuries alongside hospital damage, patients in need."
AUDITV2_0253,caution_and_advice,infrastructure_and_utility_damage,2,yes,Court orders a specific dam water level to be maintained.
AUDITV2_0254,rescue_volunteering_or_donation_effort,,3,no,Officials to provide a live update on hurricane relief efforts.
AUDITV2_0255,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Describes a specific household with flood damage needing help moving.
AUDITV2_0256,other_relevant_information,caution_and_advice,2,yes,Informational update on whether cooler weather will help the wildfire.
AUDITV2_0257,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Clarifies the real reason behind a country's aid decision.
AUDITV2_0258,caution_and_advice,,3,no,Safety advisory to keep airspace clear for active rescue efforts.
AUDITV2_0259,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,States the devastated people of Puerto Rico need help.
AUDITV2_0260,infrastructure_and_utility_damage,,3,no,Media tour showing wildfire damage.
AUDITV2_0261,other_relevant_information,caution_and_advice,2,yes,Notes wildfire smoke reaching an area with no air quality warning yet.
AUDITV2_0262,rescue_volunteering_or_donation_effort,,3,no,Requests relief assistance to help wildfire evacuees.
AUDITV2_0263,missing_or_found_people,requests_or_urgent_needs,2,yes,Personal grief over missing children with aid agencies warning of worsening crisis.
AUDITV2_0264,displaced_people_and_evacuations,caution_and_advice,2,yes,Shares a list of pet-friendly shelters for evacuees.
AUDITV2_0265,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Brief statement that help is needed in Puerto Rico.
AUDITV2_0266,sympathy_and_support,other_relevant_information,2,yes,Hopeful resilience message without a concrete aid action.
AUDITV2_0267,other_relevant_information,,3,no,Analysis piece on why dams can't control severe floods.
AUDITV2_0268,rescue_volunteering_or_donation_effort,,3,no,Describes water drops fighting the forest fire.
AUDITV2_0269,caution_and_advice,other_relevant_information,2,yes,Advocates for a better tsunami warning siren system.
AUDITV2_0270,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Warns more deaths are feared as rivers keep rising.
AUDITV2_0271,requests_or_urgent_needs,caution_and_advice,2,yes,Urgent plea to help people living along the coast during the quake.
AUDITV2_0272,rescue_volunteering_or_donation_effort,,3,no,School staff evacuate students to safety and reunite them with families.
AUDITV2_0273,rescue_volunteering_or_donation_effort,,3,no,Describes a hotel's rescue operation for stranded guests.
AUDITV2_0274,injured_or_dead_people,,3,no,Reports the wildfire death toll rising with more victims expected.
AUDITV2_0275,rescue_volunteering_or_donation_effort,,3,no,Company continues donating CSR funds to flood relief.
AUDITV2_0276,injured_or_dead_people,displaced_people_and_evacuations,1,yes,Cites death and displacement figures from an unreported disaster elsewhere.
AUDITV2_0277,caution_and_advice,,3,no,Reports the storm's intensity forecast and a statewide emergency declaration.
AUDITV2_0278,caution_and_advice,displaced_people_and_evacuations,2,yes,Compiles evacuation orders by state ahead of the hurricane.
AUDITV2_0279,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Explains technical firefighting methods used against wildfires.
AUDITV2_0280,requests_or_urgent_needs,displaced_people_and_evacuations,1,yes,Advocates that hotels/FEMA accommodate pets for evacuating residents.
AUDITV2_0281,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Personal appeal for donations to help relatives who lost everything.
AUDITV2_0282,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Alleges theft of cyclone relief donations.
AUDITV2_0283,injured_or_dead_people,,3,no,Official statement that there are no reported deaths from the storm.
AUDITV2_0284,other_relevant_information,requests_or_urgent_needs,2,yes,Notes other cities were also devastated and asks for constructive help.
AUDITV2_0285,caution_and_advice,other_relevant_information,2,yes,Technical forecast update on the storm's track and expected conditions.
AUDITV2_0286,rescue_volunteering_or_donation_effort,,3,no,Organization sending a cargo plane to aid relief efforts.
AUDITV2_0287,other_relevant_information,,3,no,Statistical comparison of rainfall volumes between two hurricanes.
AUDITV2_0288,caution_and_advice,,3,no,Explicit safety advisory for fishermen given rough sea conditions.
AUDITV2_0289,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Platform connecting those needing help with those offering assistance.
AUDITV2_0290,requests_or_urgent_needs,sympathy_and_support,2,yes,Reports victims trapped in homes and states help is needed.
AUDITV2_0291,requests_or_urgent_needs,not_humanitarian,1,yes,"Frustrated, meme-styled complaint about delayed food stamp benefits."
AUDITV2_0292,sympathy_and_support,caution_and_advice,2,yes,Well-wish hoping damage is minimal and people stay safe.
AUDITV2_0293,caution_and_advice,other_relevant_information,2,yes,Points people to a store still stocking needed hurricane supplies.
AUDITV2_0294,infrastructure_and_utility_damage,other_relevant_information,2,yes,Personal historical recollection of damage witnessed during a past hurricane.
AUDITV2_0295,caution_and_advice,sympathy_and_support,2,yes,Warns of disease outbreak risk following the cyclone.
AUDITV2_0296,requests_or_urgent_needs,,3,no,"Child's explicit request for books, food, and more tents."
AUDITV2_0297,displaced_people_and_evacuations,,3,no,Evacuees with special needs find shelter in a specific location.
AUDITV2_0298,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Reports an active evacuation as water rapidly rises.
AUDITV2_0299,infrastructure_and_utility_damage,other_relevant_information,2,yes,Hashtags cite no power and no water amid climate change framing.
AUDITV2_0300,other_relevant_information,requests_or_urgent_needs,2,yes,Commentary on supply and demand economics amid the disaster.
AUDITV2_0301,caution_and_advice,,3,no,Explicit instruction to evacuate low-lying coastal ground.
AUDITV2_0302,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Claims the city was totally destroyed and asks for help (message cut off).
AUDITV2_0303,infrastructure_and_utility_damage,,3,no,Governor states the flooding may be the city's worst ever.
AUDITV2_0304,injured_or_dead_people,displaced_people_and_evacuations,1,yes,Cites dozens dead and thousands homeless amid political criticism.
AUDITV2_0305,other_relevant_information,not_humanitarian,1,yes,Vague political jab referencing the earthquake timing.
AUDITV2_0306,displaced_people_and_evacuations,,3,no,Personal account of evacuating after a tsunami siren sounded.
AUDITV2_0307,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Hosts offering free lodging to those affected by the wildfire.
AUDITV2_0308,rescue_volunteering_or_donation_effort,,3,no,Direct call to donate to an earthquake relief appeal.
AUDITV2_0309,requests_or_urgent_needs,injured_or_dead_people,2,yes,Recommends emergency healthcare access be provided to the injured.
AUDITV2_0310,rescue_volunteering_or_donation_effort,,3,no,Direct call to donate to a hurricane relief cause.
AUDITV2_0311,caution_and_advice,,3,no,Electrical safety alert issued for flood conditions.
AUDITV2_0312,injured_or_dead_people,rescue_volunteering_or_donation_effort,1,yes,"Reports 5 dead and over 1,000 rescued, with crews unable to reach some areas."
AUDITV2_0313,missing_or_found_people,displaced_people_and_evacuations,1,yes,Reports children separated from families and made homeless by the cyclone.
AUDITV2_0314,infrastructure_and_utility_damage,,3,no,Video showing damage to a room caused by the earthquake.
AUDITV2_0315,other_relevant_information,not_humanitarian,2,yes,Political criticism labeling a leader's disaster-area visit a publicity stunt.
AUDITV2_0316,not_humanitarian,other_relevant_information,2,yes,Political attack framing a politician's visit as a campaign photo-op.
AUDITV2_0317,other_relevant_information,not_humanitarian,2,yes,Meta commentary on partisan politics surrounding disaster coverage.
AUDITV2_0318,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,States wildfires are worsening a housing crisis and asks officials to address needs.
AUDITV2_0319,infrastructure_and_utility_damage,,3,no,Reports ongoing devastation including fears over a damaged dam.
AUDITV2_0320,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Comments on another country's decision to cancel aid to the US.
AUDITV2_0321,rescue_volunteering_or_donation_effort,,3,no,National Guard members assisting with hurricane recovery efforts.
AUDITV2_0322,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Points to official channel for updates on hurricane relief efforts.
AUDITV2_0323,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,States hurricane victims in the Caribbean need help.
AUDITV2_0324,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Ministry founder appeals for help after hurricane flooding.
AUDITV2_0325,caution_and_advice,infrastructure_and_utility_damage,2,yes,Emergency manager reports an active storm surge flooding a specific road.
AUDITV2_0326,caution_and_advice,displaced_people_and_evacuations,2,yes,Advises residents to find alternate accommodation with reliable water supply.
AUDITV2_0327,injured_or_dead_people,caution_and_advice,2,yes,Reports five deaths at a nursing home amid ongoing hurricane aftereffects.
AUDITV2_0328,caution_and_advice,other_relevant_information,2,yes,Shares forecast maps and radar with warning/watch hashtags.
AUDITV2_0329,displaced_people_and_evacuations,other_relevant_information,2,yes,Asks how many people have been displaced.
AUDITV2_0330,not_humanitarian,caution_and_advice,1,yes,Mostly discusses an unrelated shooting incident alongside a hurricane mention.
AUDITV2_0331,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Requests people spread the message and help in any way they can.
AUDITV2_0332,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Calls for signing a petition regarding a law blocking aid delivery.
AUDITV2_0333,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports deaths and major damage from the severe earthquake.
AUDITV2_0334,other_relevant_information,not_humanitarian,2,yes,Complains about unequal media coverage of a comparable flood event.
AUDITV2_0335,injured_or_dead_people,displaced_people_and_evacuations,1,yes,Reports evacuees returning to wreckage as death toll passes 60.
AUDITV2_0336,displaced_people_and_evacuations,requests_or_urgent_needs,1,yes,Reports prisoners not being evacuated and collecting drinking water.
AUDITV2_0337,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,1,yes,Offers a resource covering both giving and receiving help.
AUDITV2_0338,missing_or_found_people,requests_or_urgent_needs,2,yes,Seeking help locating a specific named missing person.
AUDITV2_0339,other_relevant_information,infrastructure_and_utility_damage,2,yes,Complains media is ignoring the extent of the hurricane's devastation.
AUDITV2_0340,caution_and_advice,,3,no,How-to guidance on pumping out a flooded basement.
AUDITV2_0341,other_relevant_information,rescue_volunteering_or_donation_effort,1,yes,Inquiry about the status of the local Red Cross chapter.
AUDITV2_0342,other_relevant_information,infrastructure_and_utility_damage,1,yes,News roundup bundling drought and water policy with wildfire spread.
AUDITV2_0343,missing_or_found_people,injured_or_dead_people,2,yes,Reports dozens missing and two confirmed dead in a district.
AUDITV2_0344,infrastructure_and_utility_damage,caution_and_advice,2,yes,Describes footage of deadly storm surge shredding structures.
AUDITV2_0345,requests_or_urgent_needs,sympathy_and_support,1,yes,Personal request to check on and assist someone's family.
AUDITV2_0346,infrastructure_and_utility_damage,,3,no,Satellite images showing scorched earth after the wildfire.
AUDITV2_0347,rescue_volunteering_or_donation_effort,other_relevant_information,1,yes,References a donation-related issue amid otherwise generous giving.
AUDITV2_0348,injured_or_dead_people,infrastructure_and_utility_damage,1,yes,Reports 122 dead from the cyclone alongside property/crop damage.
AUDITV2_0349,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Wishes safety for family and references others helping flood victims.
AUDITV2_0350,injured_or_dead_people,other_relevant_information,2,yes,Compares the revised hurricane death toll to a historical tragedy.
AUDITV2_0351,infrastructure_and_utility_damage,other_relevant_information,2,yes,States the storm's flooding is shattering records (message cut off).
AUDITV2_0352,infrastructure_and_utility_damage,requests_or_urgent_needs,2,yes,Personal account of flood damage to a home and resulting financial crisis.
AUDITV2_0353,not_humanitarian,other_relevant_information,2,yes,Sarcastic political jab wishing storm damage on a public figure's property.
AUDITV2_0354,injured_or_dead_people,infrastructure_and_utility_damage,1,yes,"Mixed summary citing loss of life, homes, and jobs from the fires."
AUDITV2_0355,infrastructure_and_utility_damage,,3,no,Reports a specific count of buildings lost to the wildfire.
AUDITV2_0356,other_relevant_information,not_humanitarian,1,yes,"Unverified, inflammatory claim about violence targeting flood victims."
AUDITV2_0357,caution_and_advice,,3,no,Explicit driving and shelter safety instructions during the cyclone.
AUDITV2_0358,sympathy_and_support,,3,no,Asks people to keep hurricane victims in thoughts and prayers.
AUDITV2_0359,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Proposes a rapid humanitarian response capability for major storms.
AUDITV2_0360,infrastructure_and_utility_damage,injured_or_dead_people,1,yes,Lists utility outages alongside two deaths from the earthquake.
AUDITV2_0361,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Criticizes an official's decision to decline foreign aid.
AUDITV2_0362,injured_or_dead_people,displaced_people_and_evacuations,1,yes,Reports dozens killed and tens of thousands stranded by the floods.
AUDITV2_0363,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Foundation commits to supporting displaced flood victims with relief.
AUDITV2_0364,rescue_volunteering_or_donation_effort,,3,no,Musicians performing at a benefit concert for wildfire aid.
AUDITV2_0365,not_humanitarian,,3,no,"Joke about a man shooting into a hurricane, not humanitarian content."
AUDITV2_0366,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Personal note about a new disaster-response role and a request to pray.
AUDITV2_0367,other_relevant_information,infrastructure_and_utility_damage,2,yes,Requests crowd-sourced damage reports once it is safe to go outside.
AUDITV2_0368,caution_and_advice,infrastructure_and_utility_damage,2,yes,Reports the storm regaining strength after damaging Puerto Rico.
AUDITV2_0369,other_relevant_information,sympathy_and_support,2,yes,Official statement describing the storm's severity with a prayer hashtag.
AUDITV2_0370,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Describes technology assisting firefighters with evacuation efforts.
AUDITV2_0371,caution_and_advice,other_relevant_information,2,yes,Advisory urging businesses to avoid price gouging during the emergency.
AUDITV2_0372,not_humanitarian,,3,no,"Unrelated political rant about the military, not about the hurricane."
AUDITV2_0373,caution_and_advice,infrastructure_and_utility_damage,2,yes,Warns the slow-moving storm means continued life-threatening flooding.
AUDITV2_0374,requests_or_urgent_needs,other_relevant_information,1,yes,Vague complaint that pleas for help are being ignored.
AUDITV2_0375,caution_and_advice,injured_or_dead_people,1,yes,Criticizes insufficient warnings as the cyclone death toll rises.
AUDITV2_0376,infrastructure_and_utility_damage,other_relevant_information,2,yes,Question about insurance coverage for wildfire damage.
AUDITV2_0377,rescue_volunteering_or_donation_effort,caution_and_advice,2,yes,Arranges rides for displaced families to shelters ahead of the storm.
AUDITV2_0378,other_relevant_information,,2,no,Factual note on the number of aftershocks since the earthquake.
AUDITV2_0379,injured_or_dead_people,rescue_volunteering_or_donation_effort,1,yes,Reports a rescue from rubble but that one family member did not survive.
AUDITV2_0380,displaced_people_and_evacuations,infrastructure_and_utility_damage,1,yes,Truncated message referencing evacuees and devastation.
AUDITV2_0381,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Reports forced evacuation followed by damage assessment.
AUDITV2_0382,sympathy_and_support,,2,yes,Personal check-in on someone's wellbeing after the earthquake.
AUDITV2_0383,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Criticizes inadequate federal aid funding after a prior disaster.
AUDITV2_0384,other_relevant_information,infrastructure_and_utility_damage,2,yes,Advocacy argument that a company should pay for storm damage costs.
AUDITV2_0385,sympathy_and_support,displaced_people_and_evacuations,2,yes,Sympathetic remark about repeated hardship facing evacuees.
AUDITV2_0386,injured_or_dead_people,,3,no,Reports at least one death in the worst-affected earthquake area.
AUDITV2_0387,rescue_volunteering_or_donation_effort,,3,no,Describes a concrete insurance payout to help restore infrastructure.
AUDITV2_0388,infrastructure_and_utility_damage,injured_or_dead_people,1,yes,Lists a town cut off with utilities out alongside two confirmed deaths.
AUDITV2_0389,injured_or_dead_people,displaced_people_and_evacuations,1,yes,Memorial message citing lost lives and displaced people from the flood.
AUDITV2_0390,other_relevant_information,infrastructure_and_utility_damage,1,yes,Suggests infrastructure rebuilding ideas to help prevent future fires.
AUDITV2_0391,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Appeals to officials to get help to Puerto Rico to avoid a crisis.
AUDITV2_0392,rescue_volunteering_or_donation_effort,not_humanitarian,1,yes,Offers a business service to earthquake-affected businesses.
AUDITV2_0393,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,2,yes,Hotels preparing to accommodate hurricane evacuees.
AUDITV2_0394,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Calls for rescuing animals stuck in the floods.
AUDITV2_0395,caution_and_advice,other_relevant_information,2,yes,Warns that rain extinguishing fires brings a new mudslide risk.
AUDITV2_0396,missing_or_found_people,injured_or_dead_people,2,yes,Officials release a list of 297 unaccounted for as the death toll grows.
AUDITV2_0397,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Personal inquiry seeking housing for a displaced family.
AUDITV2_0398,sympathy_and_support,,3,no,Political figure offers solidarity to flood-affected families.
AUDITV2_0399,caution_and_advice,,3,no,Weather-aware advisory about possible localized flooding.
AUDITV2_0400,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Praises the Red Cross's work helping earthquake evacuees.
AUDITV2_0401,requests_or_urgent_needs,caution_and_advice,2,yes,Urges intervention over a shelter illegally refusing service animals.
AUDITV2_0402,requests_or_urgent_needs,,3,no,Directs people to a specific area where residents need help.
AUDITV2_0403,other_relevant_information,,2,no,Debates the ecological cause of the most destructive wildfires.
AUDITV2_0404,injured_or_dead_people,other_relevant_information,2,yes,References a rising death toll from an unrelated earthquake.
AUDITV2_0405,displaced_people_and_evacuations,caution_and_advice,2,yes,Shares a map resource to help find pet-friendly shelters.
AUDITV2_0406,requests_or_urgent_needs,sympathy_and_support,2,yes,Sympathetic reaction noting lack of food or water for someone.
AUDITV2_0407,not_humanitarian,other_relevant_information,2,yes,Unrelated story about a subway station reopening near a historic site.
AUDITV2_0408,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,2,yes,Reports first responders losing their own homes while still fighting the fire.
AUDITV2_0409,caution_and_advice,,3,no,Official warning about mudflow risk from incoming rain on burned land.
AUDITV2_0410,injured_or_dead_people,,3,no,Reports at least two people killed by the earthquake.
AUDITV2_0411,requests_or_urgent_needs,other_relevant_information,2,yes,States millions need aid after a powerful earthquake.
AUDITV2_0412,rescue_volunteering_or_donation_effort,,3,no,Organizations working together on wildfire response and ways to help.
AUDITV2_0413,rescue_volunteering_or_donation_effort,,3,no,Animal rescue teams on the ground to assist displaced pets.
AUDITV2_0414,other_relevant_information,not_humanitarian,1,yes,Conspiracy-tinged claim about a fabricated storm-damage scenario.
AUDITV2_0415,other_relevant_information,not_humanitarian,1,yes,Odd observation about people guarding water supplies at a store.
AUDITV2_0416,requests_or_urgent_needs,,3,no,Explicit urgent request for food and clothes with contact info.
AUDITV2_0417,caution_and_advice,,3,no,Forecast warning of strong winds and heavy rain for earthquake-hit areas.
AUDITV2_0418,other_relevant_information,not_humanitarian,1,yes,"Grievance against a company shared as a video, seeking amplification."
AUDITV2_0419,infrastructure_and_utility_damage,other_relevant_information,2,yes,Reports celebrity homes destroyed by the wildfires.
AUDITV2_0420,injured_or_dead_people,missing_or_found_people,2,yes,Reports a mass grave burial and dozens missing from the cyclone.
AUDITV2_0421,other_relevant_information,not_humanitarian,2,yes,Political rant about carbon tax and forest mismanagement.
AUDITV2_0422,injured_or_dead_people,,3,no,Reports nursing home deaths under investigation.
AUDITV2_0423,displaced_people_and_evacuations,not_humanitarian,1,yes,Lighthearted post noting the owner's submerged home forced a move elsewhere.
AUDITV2_0424,other_relevant_information,injured_or_dead_people,1,yes,Complains of unequal media coverage compared to a prior flood's death toll.
AUDITV2_0425,rescue_volunteering_or_donation_effort,not_humanitarian,2,yes,Vague call to volunteer and give back to the community.
AUDITV2_0426,rescue_volunteering_or_donation_effort,,3,no,Company teams heading out to help hurricane victims.
AUDITV2_0427,injured_or_dead_people,caution_and_advice,2,yes,Reports deaths and confirmed cases from a disease outbreak after flooding.
AUDITV2_0428,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Promotes a faith-based rapid response relief ministry.
AUDITV2_0429,caution_and_advice,infrastructure_and_utility_damage,2,yes,Notes past storm damage and current resident preparation.
AUDITV2_0430,caution_and_advice,rescue_volunteering_or_donation_effort,2,yes,Warns to donate wisely and beware of scammers posing as helpers.
AUDITV2_0431,rescue_volunteering_or_donation_effort,caution_and_advice,2,yes,Describes an active relief effort and wishes safety to responders.
AUDITV2_0432,other_relevant_information,,2,no,Argues officials should bear the cost of flood relief due to policy failures.
AUDITV2_0433,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Public figure shares how people can help hurricane-affected areas.
AUDITV2_0434,infrastructure_and_utility_damage,,3,no,Reports ferry service suspended due to earthquake damage.
AUDITV2_0435,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Informs people impacted by the fire how to register for FEMA assistance.
AUDITV2_0436,caution_and_advice,other_relevant_information,2,yes,Defends that the government issued warnings ahead of the cyclone.
AUDITV2_0437,injured_or_dead_people,other_relevant_information,1,yes,Political blame statement referencing deaths after the storm.
AUDITV2_0438,other_relevant_information,not_humanitarian,1,yes,Conspiracy theory claiming the hurricane was an engineered weapon.
AUDITV2_0439,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Personal report of an island devastated with 47 dead and counting.
AUDITV2_0440,other_relevant_information,not_humanitarian,2,yes,Light personal anecdote about not feeling the earthquake.
AUDITV2_0441,caution_and_advice,displaced_people_and_evacuations,2,yes,Shares maps of designated tsunami evacuation zones.
AUDITV2_0442,displaced_people_and_evacuations,,3,no,Reports hurricane evacuees sheltering in another city.
AUDITV2_0443,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Corporate statement citing lives lost and large-scale property damage.
AUDITV2_0444,missing_or_found_people,infrastructure_and_utility_damage,1,yes,Reports people marooned with unknown fate and houses destroyed.
AUDITV2_0445,injured_or_dead_people,other_relevant_information,2,yes,Questions media coverage of the reported death toll.
AUDITV2_0446,infrastructure_and_utility_damage,not_humanitarian,2,yes,"Personal, humorous complaint about a broken water heater and AC."
AUDITV2_0447,other_relevant_information,caution_and_advice,2,yes,Reports cholera cases nearly doubling after the cyclone.
AUDITV2_0448,rescue_volunteering_or_donation_effort,,3,no,Urgent request for direct support to vulnerable communities before landfall.
AUDITV2_0449,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Checks on a vulnerable population and offers help/resources.
AUDITV2_0450,infrastructure_and_utility_damage,,3,no,Reports water damage inside a specific building.
AUDITV2_0451,infrastructure_and_utility_damage,other_relevant_information,2,yes,Describes huge cyclone damage tied to a climate change comment.
AUDITV2_0452,displaced_people_and_evacuations,requests_or_urgent_needs,2,yes,Suggests a platform host temporary housing for hurricane evacuees.
AUDITV2_0453,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Points to a resource for staying updated on recovery efforts.
AUDITV2_0454,rescue_volunteering_or_donation_effort,not_humanitarian,1,yes,Unrelated livestream event mentions a donation link tied to the hurricane.
AUDITV2_0455,infrastructure_and_utility_damage,,3,no,Drone footage shows an entire town underwater after the storm.
AUDITV2_0456,caution_and_advice,infrastructure_and_utility_damage,1,yes,Comments on evacuation planning versus the resulting devastation.
AUDITV2_0457,rescue_volunteering_or_donation_effort,other_relevant_information,1,yes,Personal account of receiving (and recovering) earthquake aid.
AUDITV2_0458,infrastructure_and_utility_damage,injured_or_dead_people,1,yes,Reports hundreds of structures consumed and five deaths from the wildfire.
AUDITV2_0459,displaced_people_and_evacuations,,3,no,Evacuees bused elsewhere after shelters closed.
AUDITV2_0460,rescue_volunteering_or_donation_effort,,3,no,FEMA reports supply logistics of food and water for a million people.
AUDITV2_0461,not_humanitarian,other_relevant_information,2,yes,"Political rant calling for impeachment, not disaster information itself."
AUDITV2_0462,other_relevant_information,,2,no,Statistical clarification/fact-check about the scope of flood impact.
AUDITV2_0463,sympathy_and_support,,3,no,Expresses thoughts for those suffering from the disaster.
AUDITV2_0464,rescue_volunteering_or_donation_effort,,3,no,Describes coordinating medical help for premature infants and mothers.
AUDITV2_0465,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Describes UNHCR emergency teams helping a vulnerable population.
AUDITV2_0466,requests_or_urgent_needs,,3,no,Urgent evacuation SOS post seeking information to help rescuers.
AUDITV2_0467,caution_and_advice,not_humanitarian,1,yes,Corrects a false hurricane path claim amid unrelated shooting content.
AUDITV2_0468,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,1,yes,Vague retweet hoping someone local can provide help.
AUDITV2_0469,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Health officials providing mental health assistance after the wildfire.
AUDITV2_0470,caution_and_advice,displaced_people_and_evacuations,2,yes,Reports mandatory evacuations ordered after the hurricane.
AUDITV2_0471,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,"Family moves away from their damaged, cut-off home."
AUDITV2_0472,other_relevant_information,caution_and_advice,2,yes,Shares an informational hotline and alert app for residents.
AUDITV2_0473,missing_or_found_people,injured_or_dead_people,1,yes,Describes recovery of missing relatives' remains from under debris.
AUDITV2_0474,other_relevant_information,,3,no,Factual count of aftershocks since the main earthquake.
AUDITV2_0475,rescue_volunteering_or_donation_effort,,3,no,Community effort credited with saving all residents.
AUDITV2_0476,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Describes a rescue command post limited by destroyed bridges.
AUDITV2_0477,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Claims credit for a rescue/relief effort for Americans abroad.
AUDITV2_0478,not_humanitarian,other_relevant_information,2,yes,"Hyperbolic political complaint, not a literal casualty report."
AUDITV2_0479,missing_or_found_people,,3,no,Story about a town searching for loved ones in the rubble.
AUDITV2_0480,injured_or_dead_people,infrastructure_and_utility_damage,1,yes,Reports two deaths plus people stranded without power and blocked roads.
AUDITV2_0481,requests_or_urgent_needs,,3,no,Asks what's being done to help millions of Americans in danger.
AUDITV2_0482,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Appeals for public figures to help raise awareness and assistance.
AUDITV2_0483,caution_and_advice,,3,no,Announces an expanded open-fire ban as a preventive measure.
AUDITV2_0484,rescue_volunteering_or_donation_effort,,3,no,Announces a fundraiser contributing to flood-affected Kerala.
AUDITV2_0485,other_relevant_information,,3,no,Scientific explanation of sea level rise's effect on storm surge.
AUDITV2_0486,infrastructure_and_utility_damage,,3,no,Drone footage shows a highway damaged by flooding.
AUDITV2_0487,missing_or_found_people,rescue_volunteering_or_donation_effort,2,yes,Describes helping families search for missing loved ones after the cyclone.
AUDITV2_0488,other_relevant_information,,3,no,Technical revision of the earthquake's magnitude and location.
AUDITV2_0489,other_relevant_information,infrastructure_and_utility_damage,1,yes,Speculative commentary about a company's infrastructure risk from the storm.
AUDITV2_0490,injured_or_dead_people,infrastructure_and_utility_damage,1,yes,Cites deaths/injuries from an unrelated event plus forecasted storm damage.
AUDITV2_0491,injured_or_dead_people,other_relevant_information,2,yes,Reports the death toll crossing 200 during an official aerial survey.
AUDITV2_0492,displaced_people_and_evacuations,other_relevant_information,2,yes,Asks about ongoing displacement years after a different earthquake.
