annotation_id,primary_label,secondary_label,confidence,ambiguous,reason
AUDITV2_0225,displaced_people_and_evacuations,caution_and_advice,2,yes,Announces starting time for coastal evacuations due to Hurricane Dorian.
AUDITV2_0226,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Criticizes plan to divert hurricane relief funding toward border enforcement.
AUDITV2_0227,infrastructure_and_utility_damage,other_relevant_information,2,yes,Resident reports surviving hurricane with minor trail flooding from creek overflow.
AUDITV2_0228,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Shows Indian Navy helicopter rescuing and transporting stranded flood victims.
AUDITV2_0229,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Praises celebrity chef for providing food and meals to wildfire first responders.
AUDITV2_0230,not_humanitarian,other_relevant_information,3,no,Political opinion and rant about building homes in fire-prone areas.
AUDITV2_0231,caution_and_advice,infrastructure_and_utility_damage,3,no,Reports tropical storm landfall in Louisiana with flash flood threats to New Orleans.
AUDITV2_0232,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Urges unity and immediate assistance for cyclone victims in Chimanimani.
AUDITV2_0233,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Amplifies call for help for wildfire victims.
AUDITV2_0234,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Commends military and police personnel for distributing free food to storm victims.
AUDITV2_0235,injured_or_dead_people,sympathy_and_support,3,no,Pays respects to two individuals who died in the earthquake.
AUDITV2_0236,not_humanitarian,other_relevant_information,2,yes,Political commentary urging weapon use rather than disaster safety guidance.
AUDITV2_0237,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Urges citizens to call senators to approve an immediate emergency disaster aid package.
AUDITV2_0238,sympathy_and_support,injured_or_dead_people,2,yes,Praises educators whose actions prevented higher death tolls during evacuation.
AUDITV2_0239,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Appeals to FDNY to provide assistance for the Fort McMurray wildfire.
AUDITV2_0240,other_relevant_information,infrastructure_and_utility_damage,3,no,Journalistic narrative describing flood aftermath and wreckage in village.
AUDITV2_0241,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Reports flooded river taking lives and displacing thousands in Mozambique.
AUDITV2_0242,rescue_volunteering_or_donation_effort,,3,no,SPCA animal rescue update detailing care for pets affected by wildfire.
AUDITV2_0243,caution_and_advice,infrastructure_and_utility_damage,2,yes,Advises conserving water as tankers refill drinking reservoirs after quake.
AUDITV2_0244,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Praises school workers for keeping emergency hurricane shelters operating.
AUDITV2_0245,not_humanitarian,other_relevant_information,3,no,Humorous commentary about golfing supplies without disaster information.
AUDITV2_0246,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,News headline reporting growing death toll and humanitarian crisis in Puerto Rico.
AUDITV2_0247,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Individual shares video of giving money and food to a homeless person during Dorian.
AUDITV2_0248,missing_or_found_people,rescue_volunteering_or_donation_effort,2,yes,Describes training volunteers to search for separated relatives and restore family links.
AUDITV2_0249,caution_and_advice,infrastructure_and_utility_damage,3,no,Shares safety advice on handling firearms and ammunition submerged in floodwaters.
AUDITV2_0250,sympathy_and_support,displaced_people_and_evacuations,2,yes,Expresses personal gratitude to God during hurricane evacuation.
AUDITV2_0251,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports congresswoman meeting with business leaders regarding Puerto Rico relief.
AUDITV2_0252,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports deaths injuries and damaged hospital following Hurricane Maria in Dominica.
AUDITV2_0253,other_relevant_information,caution_and_advice,3,no,Reports Supreme Court order setting water levels in Mullaperiyar Dam.
AUDITV2_0254,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Announces live broadcast of FEMA and DoD briefing on hurricane relief efforts.
AUDITV2_0255,requests_or_urgent_needs,infrastructure_and_utility_damage,3,no,Identifies urgent moving and assistance needs for an elderly flood-affected couple.
AUDITV2_0256,other_relevant_information,caution_and_advice,3,no,News update on weather conditions and wildfire containment forecasts.
AUDITV2_0257,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Debates reasons behind rescinded disaster aid from Mexico.
AUDITV2_0258,caution_and_advice,rescue_volunteering_or_donation_effort,3,no,Advises keeping airspace clear for medical and rescue operations.
AUDITV2_0259,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Demands disaster relief aid and attention for devastated Puerto Rico.
AUDITV2_0260,infrastructure_and_utility_damage,other_relevant_information,3,no,Shares video and photos of wildfire damage media tour in Fort McMurray.
AUDITV2_0261,caution_and_advice,other_relevant_information,3,no,Notes wildfire smoke presence in town and mentions air quality status.
AUDITV2_0262,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Appeals to charity organization to send wildfire relief to evacuees.
AUDITV2_0263,missing_or_found_people,other_relevant_information,2,yes,Expresses anguish over missing children and reports worsening disaster situation.
AUDITV2_0264,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,3,no,Shares directory listing pet-friendly evacuation shelters for Hurricane Florence.
AUDITV2_0265,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Short plea stating that help is needed in Puerto Rico.
AUDITV2_0266,sympathy_and_support,other_relevant_information,3,no,Expresses encouragement and resolve that Puerto Rico will recover and rebuild.
AUDITV2_0267,other_relevant_information,infrastructure_and_utility_damage,3,no,Analysis discussing why dams cannot control devastating flood events.
AUDITV2_0268,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports water drops by aircraft to suppress community forest fire.
AUDITV2_0269,caution_and_advice,infrastructure_and_utility_damage,2,yes,Criticizes late warnings and advocates for functional tsunami siren system.
AUDITV2_0270,injured_or_dead_people,caution_and_advice,2,yes,Reports rising river levels and fears of additional fatalities from Florence.
AUDITV2_0271,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Urgent emotional plea to help coastal residents after a 7.1 earthquake.
AUDITV2_0272,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,2,yes,Describes school staff evacuating over 100 children through wildfire flames to safety.
AUDITV2_0273,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Story detailing maritime rescue of 620 stranded hotel guests on St. Thomas.
AUDITV2_0274,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports Camp Fire death toll rising to 42 with more expected.
AUDITV2_0275,rescue_volunteering_or_donation_effort,,3,no,Reports corporate CSR donation to Southern Naval Command for Kerala flood relief.
AUDITV2_0276,sympathy_and_support,injured_or_dead_people,2,yes,"Offers prayers for 1,200 dead and 16 million displaced in South Asian floods."
AUDITV2_0277,caution_and_advice,other_relevant_information,3,no,Reports statewide Florida emergency declaration ahead of monster hurricane landfall.
AUDITV2_0278,displaced_people_and_evacuations,caution_and_advice,2,yes,Aggregates state-by-state mandatory and voluntary hurricane evacuation orders.
AUDITV2_0279,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Explains wildland firefighting techniques using controlled backfires.
AUDITV2_0280,displaced_people_and_evacuations,caution_and_advice,2,yes,Advocates that hotels accommodate evacuees with pets during disasters.
AUDITV2_0281,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Appeals for financial assistance for newlyweds who lost everything in Florence.
AUDITV2_0282,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Warns against corruption and theft of Cyclone Idai humanitarian donations.
AUDITV2_0283,injured_or_dead_people,other_relevant_information,3,no,Reports governor stating no confirmed storm fatalities in Puerto Rico.
AUDITV2_0284,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Urges constructive support for multiple cities devastated by Hurricane Harvey.
AUDITV2_0285,caution_and_advice,other_relevant_information,3,no,Meteorological forecast advising of persistent rain and breezy conditions.
AUDITV2_0286,rescue_volunteering_or_donation_effort,,3,no,Reports sports team arranging cargo plane to deliver Puerto Rico relief aid.
AUDITV2_0287,other_relevant_information,infrastructure_and_utility_damage,3,no,Compares rainfall volume statistics between Katrina and Harvey.
AUDITV2_0288,caution_and_advice,other_relevant_information,3,no,Official meteorological advisory warning fishermen to avoid rough sea conditions.
AUDITV2_0289,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Resource gateway connecting individuals needing help with those offering aid.
AUDITV2_0290,requests_or_urgent_needs,sympathy_and_support,2,yes,Highlights urgent need for help for victims trapped in their homes.
AUDITV2_0291,not_humanitarian,other_relevant_information,3,no,Meme/humor commentary using disaster hashtag without disaster information.
AUDITV2_0292,sympathy_and_support,infrastructure_and_utility_damage,3,no,Wishes safety for everyone and hopes property damage remains minimal.
AUDITV2_0293,rescue_volunteering_or_donation_effort,caution_and_advice,2,yes,Directs community to local store stocked with hurricane supplies and water.
AUDITV2_0294,not_humanitarian,other_relevant_information,2,yes,Personal historical anecdote about a past hurricane without current disaster information.
AUDITV2_0295,sympathy_and_support,caution_and_advice,2,yes,Requests prayers regarding risks of cholera and malaria following cyclone.
AUDITV2_0296,requests_or_urgent_needs,displaced_people_and_evacuations,3,no,Quotes affected child describing direct urgent needs for tents and food.
AUDITV2_0297,displaced_people_and_evacuations,infrastructure_and_utility_damage,3,no,Reports special needs evacuees finding temporary shelter in university facility.
AUDITV2_0298,displaced_people_and_evacuations,caution_and_advice,2,yes,Reports ongoing active evacuation of homes due to rapidly rising creek floodwaters.
AUDITV2_0299,infrastructure_and_utility_damage,other_relevant_information,2,yes,Reports morning news coverage of severe flooding power outages and water outages.
AUDITV2_0300,not_humanitarian,other_relevant_information,2,yes,Theoretical commentary on supply and demand market dynamics during shortage.
AUDITV2_0301,caution_and_advice,displaced_people_and_evacuations,3,no,Explicit instruction directing coastal low-lying residents to evacuate for tsunami.
AUDITV2_0302,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,3,no,Appeals to followers for assistance following widespread destruction in Houston.
AUDITV2_0303,infrastructure_and_utility_damage,other_relevant_information,3,no,Governor describes Houston flooding as potentially worst in city history.
AUDITV2_0304,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Highlights dozens dead and thousands homeless while criticizing presidential statements.
AUDITV2_0305,not_humanitarian,,3,no,Purely political reply criticizing Trump's statements with no disaster information.
AUDITV2_0306,displaced_people_and_evacuations,caution_and_advice,3,no,Resident reports family evacuated up hill after tsunami siren sounded.
AUDITV2_0307,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Reports Airbnb hosts offering free emergency lodging to wildfire evacuees.
AUDITV2_0308,rescue_volunteering_or_donation_effort,,3,no,Appeals for donations to special earthquake disaster relief appeal fund.
AUDITV2_0309,rescue_volunteering_or_donation_effort,injured_or_dead_people,2,yes,Recommends providing emergency medical healthcare access to injured cyclone victims.
AUDITV2_0310,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Encourages donations to animal rescue organization operating in the Carolinas.
AUDITV2_0311,caution_and_advice,infrastructure_and_utility_damage,3,no,Official alert issued regarding electrical safety hazards during flood conditions.
AUDITV2_0312,injured_or_dead_people,rescue_volunteering_or_donation_effort,2,yes,Reports 5 fatalities and over 1000 rescues with emergency crews unable to reach areas.
AUDITV2_0313,displaced_people_and_evacuations,other_relevant_information,2,yes,"Reports 900,000 children orphaned, separated, or made homeless by Cyclone Idai."
AUDITV2_0314,infrastructure_and_utility_damage,other_relevant_information,3,no,Shares video report showing physical room damage caused by earthquake.
AUDITV2_0315,not_humanitarian,other_relevant_information,3,no,Political commentary dismissing a politician's visit to disaster areas as a publicity stunt.
AUDITV2_0316,not_humanitarian,,3,no,Partisan political attack regarding wildfire victims with no actionable disaster information.
AUDITV2_0317,not_humanitarian,other_relevant_information,2,yes,Opinion piece discussing partisan politics and damaged reputation surrounding the Kerala floods.
AUDITV2_0318,infrastructure_and_utility_damage,other_relevant_information,2,yes,Discusses housing shortage crisis worsened by wildfires destroying communities.
AUDITV2_0319,infrastructure_and_utility_damage,caution_and_advice,2,yes,Reports widespread hurricane devastation and fears of a damaged dam in Puerto Rico.
AUDITV2_0320,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Reports Mexico cancelling disaster aid offer to the US.
AUDITV2_0321,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Shares hospitality provided to National Guard troops assisting Irma recovery.
AUDITV2_0322,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Directs public to official social media channels for DoD and FEMA relief updates.
AUDITV2_0323,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Calls for public aid to support victims of Hurricane Irma across Caribbean islands.
AUDITV2_0324,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Ministry appeals for donations after floodwaters inundated operations.
AUDITV2_0325,other_relevant_information,infrastructure_and_utility_damage,2,yes,Official storm surge report stating boulevard is underwater from river surge.
AUDITV2_0326,caution_and_advice,displaced_people_and_evacuations,2,yes,Advises residents to seek alternate accommodation with independent water supply.
AUDITV2_0327,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports five fatalities at Florida nursing home following hurricane aftereffects.
AUDITV2_0328,caution_and_advice,other_relevant_information,3,no,Provides forecast weather maps radar links and active storm watches/warnings.
AUDITV2_0329,displaced_people_and_evacuations,other_relevant_information,3,no,Inquires about the total count of displaced persons following the disaster.
AUDITV2_0330,not_humanitarian,other_relevant_information,3,no,Political tweet using Hurricane Dorian as a rhetorical device to discuss gun violence.
AUDITV2_0331,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Urges spreading awareness and providing help and prayers for Kerala flood relief.
AUDITV2_0332,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Petition link advocating waiver of Jones Act to facilitate disaster aid delivery.
AUDITV2_0333,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports deaths and major structural damage following severe 7.5 earthquake.
AUDITV2_0334,other_relevant_information,sympathy_and_support,2,yes,Questions national media coverage focusing on Kerala while ignoring Kodagu damage.
AUDITV2_0335,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Reports evacuees returning to wrecked homes as death toll surpasses 60.
AUDITV2_0336,displaced_people_and_evacuations,other_relevant_information,2,yes,Reports prisoners not being evacuated in South Carolina and preparing drinkable water.
AUDITV2_0337,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Publishes information portal on how to receive help or provide assistance.
AUDITV2_0338,missing_or_found_people,requests_or_urgent_needs,3,no,Direct message searching for a missing person (Shalin Mugano) at Chimanimani High School.
AUDITV2_0339,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Appeals for humanitarian assistance and media attention for hurricane damage.
AUDITV2_0340,caution_and_advice,infrastructure_and_utility_damage,3,no,Educational video guide explaining how to safely pump out flooded basements.
AUDITV2_0341,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Asks about leadership and operational status of state Red Cross society.
AUDITV2_0342,other_relevant_information,infrastructure_and_utility_damage,3,no,News digest covering lake water levels regulations and spreading Alberta wildfire.
AUDITV2_0343,missing_or_found_people,injured_or_dead_people,2,yes,Reports dozens missing and two confirmed dead in Manicaland with calls for prayer.
AUDITV2_0344,infrastructure_and_utility_damage,other_relevant_information,3,no,Describes footage showing severe storm surge and shredding structural damage.
AUDITV2_0345,sympathy_and_support,,3,no,Direct inquiry asking if acquaintance and family are safe after earthquake.
AUDITV2_0346,infrastructure_and_utility_damage,other_relevant_information,3,no,Describes satellite images comparing Fort McMurray before and after scorched by fire.
AUDITV2_0347,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Comments on civilian donations and critiques unacceptable disaster relief practices.
AUDITV2_0348,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports 122 deaths across Mozambique and Malawi and prayers for safety.
AUDITV2_0349,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Wishes safety to journalist's family and discusses local flood relief coverage.
AUDITV2_0350,injured_or_dead_people,other_relevant_information,2,yes,Discusses revised Puerto Rico death toll from Hurricane Maria on 9/11 anniversary.
AUDITV2_0351,other_relevant_information,infrastructure_and_utility_damage,3,no,Reports record-shattering flooding duration from Tropical Storm Harvey.
AUDITV2_0352,infrastructure_and_utility_damage,requests_or_urgent_needs,2,yes,Homeowner reports house damaged by flood with financial crisis and losses over 4 Lakhs.
AUDITV2_0353,not_humanitarian,,3,no,Sarcastic political attack wishing property damage on Mar-a-Lago during Dorian.
AUDITV2_0354,sympathy_and_support,injured_or_dead_people,2,yes,Expresses grief over loss of life homes and jobs caused by California fires.
AUDITV2_0355,infrastructure_and_utility_damage,,3,no,"Reports 2,400 buildings lost in Fort McMurray wildfire."
AUDITV2_0356,other_relevant_information,not_humanitarian,2,yes,Alleges political/sectarian groups preparing explosives for flood-affected areas.
AUDITV2_0357,caution_and_advice,,3,no,Safety advice instructing drivers to avoid trees/poles and seek secure shelter.
AUDITV2_0358,sympathy_and_support,,3,no,Requests thoughts and prayers for people of Puerto Rico recovering from Maria.
AUDITV2_0359,rescue_volunteering_or_donation_effort,caution_and_advice,2,yes,Proposes rapid response fleet bringing food medical aid and shelter after storms.
AUDITV2_0360,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports two people killed and utility/communications outages in Kaikoura.
AUDITV2_0361,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Criticizes Prime Minister for declining foreign disaster assistance for Fort McMurray.
AUDITV2_0362,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Reports dozens killed and tens of thousands stranded with airport closed in Kerala.
AUDITV2_0363,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Corporate foundation pledges timely relief support to displaced Kerala flood victims.
AUDITV2_0364,rescue_volunteering_or_donation_effort,,3,no,Announces benefit concert lineup for Fire Aid relief press conference.
AUDITV2_0365,not_humanitarian,,3,no,Humorous satire/joke about shooting into a hurricane with no disaster information.
AUDITV2_0366,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Shares disaster response worker's new role and asks for prayers for Bahamas.
AUDITV2_0367,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,3,no,Directs public to portal for reporting local hurricane damage when safe.
AUDITV2_0368,other_relevant_information,infrastructure_and_utility_damage,3,no,Reports Hurricane Maria regaining Category 3 strength after damaging Puerto Rico.
AUDITV2_0369,sympathy_and_support,other_relevant_information,2,yes,Shares presidential remarks on Harvey severity alongside prayers for Texas.
AUDITV2_0370,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Reports supercomputer modeling assisting firefighter evacuation routing in California.
AUDITV2_0371,caution_and_advice,other_relevant_information,2,yes,Urges hospitality businesses to protect customers from price gouging during emergency.
AUDITV2_0372,not_humanitarian,,3,no,Political rant regarding military vehicles with no disaster or humanitarian relevance.
AUDITV2_0373,other_relevant_information,caution_and_advice,2,yes,Reports slow 2 mph forward storm speed causing prolonged flash flood threats.
AUDITV2_0374,not_humanitarian,other_relevant_information,2,yes,Partisan commentary lamenting ignored calls for help in contrast to political protests.
AUDITV2_0375,caution_and_advice,injured_or_dead_people,2,yes,Warns against boys swimming in flooded rivers while noting rising cyclone death toll.
AUDITV2_0376,other_relevant_information,infrastructure_and_utility_damage,3,no,Discusses insurance coverage eligibility for wildfire structural damages.
AUDITV2_0377,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,2,yes,Reports coordinating rideshare transportation for displaced residents to shelters.
AUDITV2_0378,other_relevant_information,,3,no,Reports seismic count of 130 earthquakes recorded since Saturday.
AUDITV2_0379,injured_or_dead_people,rescue_volunteering_or_donation_effort,2,yes,Reports two individuals rescued from homestead rubble while one son died.
AUDITV2_0380,displaced_people_and_evacuations,other_relevant_information,1,yes,Truncated fragment regarding wildfire evacuees.
AUDITV2_0381,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Reports evacuated residents returning to assess structural damage on barrier island.
AUDITV2_0382,sympathy_and_support,,3,no,Checks in on acquaintance's wellbeing following the earthquake.
AUDITV2_0383,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Discusses federal approval rates for disaster rebuilding relief funds.
AUDITV2_0384,other_relevant_information,infrastructure_and_utility_damage,2,yes,Political statement arguing oil companies should pay for storm damages.
AUDITV2_0385,sympathy_and_support,displaced_people_and_evacuations,3,no,Expresses sympathy for wildfire evacuees facing additional hardships.
AUDITV2_0386,injured_or_dead_people,other_relevant_information,3,no,Reports Kaikoura emerging as worst-affected area with at least one fatality.
AUDITV2_0387,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,3,no,Announces $19 million catastrophe insurance payout to restore Dominica infrastructure.
AUDITV2_0388,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Reports two confirmed dead and utility and communication outages in Kaikoura.
AUDITV2_0389,sympathy_and_support,injured_or_dead_people,2,yes,Dedicates festival to thousands who lost lives and displaced flood victims.
AUDITV2_0390,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Proposes theoretical engineering solutions with water towers to prevent wildfire spread.
AUDITV2_0391,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Urgent plea demanding federal government intervention and disaster aid for Puerto Rico.
AUDITV2_0392,rescue_volunteering_or_donation_effort,,3,no,Offers commercial creative services to help businesses and nonprofits recover post-quake.
AUDITV2_0393,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,3,no,Reports hotels preparing accommodations for Hurricane Florence evacuees.
AUDITV2_0394,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Urges rescuers not to forget stranded animals in Kerala flood relief operations.
AUDITV2_0395,caution_and_advice,other_relevant_information,3,no,Reports rains extinguishing wildfires while warning of incoming mudslide risks.
AUDITV2_0396,missing_or_found_people,injured_or_dead_people,2,yes,Official announcement listing 297 people unaccounted for alongside 56 confirmed dead.
AUDITV2_0397,requests_or_urgent_needs,displaced_people_and_evacuations,3,no,Urgent inquiry asking if apartments are available for a displaced family of five.
AUDITV2_0398,sympathy_and_support,rescue_volunteering_or_donation_effort,3,no,Expresses political solidarity and reassurance to flood-affected families.
AUDITV2_0399,caution_and_advice,other_relevant_information,3,no,Advises public on localized flood risks and heavy rain as storm remnants arrive.
AUDITV2_0400,sympathy_and_support,rescue_volunteering_or_donation_effort,3,no,Shares praise and appreciation from evacuees for Red Cross disaster support.
AUDITV2_0401,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Urgent call for intervention regarding shelter access for people with service animals.
AUDITV2_0402,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Directs volunteer rescue efforts toward flooded neighborhoods needing assistance.
AUDITV2_0403,other_relevant_information,,3,no,Commentary disputing logging arguments and clarifying fuel ecology of California fires.
AUDITV2_0404,injured_or_dead_people,other_relevant_information,3,no,Shares video report on rising death toll after 8.1 magnitude earthquake in Mexico.
AUDITV2_0405,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,3,no,Shares interactive map of pet-friendly emergency shelters in Orlando area.
AUDITV2_0406,sympathy_and_support,requests_or_urgent_needs,2,yes,Expresses shock and empathy regarding food and water shortages after hurricane.
AUDITV2_0407,not_humanitarian,,3,no,Unrelated news about World Trade Center subway station reopening.
AUDITV2_0408,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,2,yes,Reports at least 90 first responders lost homes while battling Camp Fire.
AUDITV2_0409,caution_and_advice,other_relevant_information,3,no,Official warning that arriving rains could cause flash flooding and mudflows.
AUDITV2_0410,injured_or_dead_people,,3,no,Reports at least two people killed following 7.5 magnitude New Zealand earthquake.
AUDITV2_0411,requests_or_urgent_needs,other_relevant_information,2,yes,Reports that 2.5 million people need humanitarian aid following earthquake.
AUDITV2_0412,rescue_volunteering_or_donation_effort,,3,no,Highlights tech disaster response partnership providing wildfire assistance and donation ways.
AUDITV2_0413,rescue_volunteering_or_donation_effort,,3,no,Animal rescue organization deploys water rescue teams to save displaced animals.
AUDITV2_0414,other_relevant_information,not_humanitarian,2,yes,Partisan tweet disputing hurricane path claims regarding Alabama and past damages.
AUDITV2_0415,other_relevant_information,requests_or_urgent_needs,2,yes,Reports supermarket security guarding bottled water supplies ahead of hurricane.
AUDITV2_0416,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Urgent SOS request for food and clothes at a relief camp.
AUDITV2_0417,caution_and_advice,other_relevant_information,3,no,Weather warning for strong winds and heavy rain in areas hit by earthquake.
AUDITV2_0418,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Cruise passenger shares video complaining about company actions during Irma.
AUDITV2_0419,infrastructure_and_utility_damage,,3,no,Reports celebrities losing homes destroyed by California wildfires.
AUDITV2_0420,injured_or_dead_people,missing_or_found_people,2,yes,Reports cyclone victims buried in mass grave and at least 60 missing.
AUDITV2_0421,other_relevant_information,not_humanitarian,2,yes,Political debate connecting wildfire emissions to carbon tax arguments.
AUDITV2_0422,injured_or_dead_people,other_relevant_information,3,no,Reports ongoing investigation into hurricane-related nursing home deaths.
AUDITV2_0423,sympathy_and_support,other_relevant_information,2,yes,Shares heartwarming video of a puppy playing while owner is evacuated in guest house.
AUDITV2_0424,other_relevant_information,injured_or_dead_people,2,yes,Criticizes media coverage and regional prejudice regarding flood fatalities across states.
AUDITV2_0425,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Community outreach post encouraging giving back and helping hurricane relief.
AUDITV2_0426,rescue_volunteering_or_donation_effort,,3,no,Reports insurance response teams deploying to help hurricane victims.
AUDITV2_0427,injured_or_dead_people,other_relevant_information,3,no,Reports 12 deaths and 372 confirmed post-flood leptospirosis cases in Kerala.
AUDITV2_0428,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Ministry rapid response team offers spiritual and emotional disaster aid.
AUDITV2_0429,other_relevant_information,infrastructure_and_utility_damage,2,yes,Historical comparison recalling tornado damage from Irma as residents prepare for Dorian.
AUDITV2_0430,caution_and_advice,rescue_volunteering_or_donation_effort,3,no,Warns donors to beware of fraudulent fundraising schemes and donate wisely.
AUDITV2_0431,rescue_volunteering_or_donation_effort,sympathy_and_support,3,no,Reports Air Force personnel conducting Hurricane Irma disaster relief operations.
AUDITV2_0432,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Argues politicians and developers should pay flood relief costs due to illegal deforestation.
AUDITV2_0433,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Shares political figure's advice on how the public can support flood recovery.
AUDITV2_0434,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports ferry service suspended due to earthquake infrastructure damage.
AUDITV2_0435,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Informs wildfire victims how to register for federal FEMA financial assistance.
AUDITV2_0436,other_relevant_information,caution_and_advice,2,yes,Defends government warning efforts against criticism regarding cyclone path unpredictability.
AUDITV2_0437,injured_or_dead_people,other_relevant_information,2,yes,Political post placing responsibility for Hurricane Maria deaths on presidency.
AUDITV2_0438,other_relevant_information,not_humanitarian,2,yes,Conspiracy post claiming hurricane was manufactured as a weather warfare weapon.
AUDITV2_0439,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,Reports island devastated with 47 dead and requests journalistic coverage.
AUDITV2_0440,other_relevant_information,sympathy_and_support,3,no,Personal post noting earthquake occurred that morning without being felt.
AUDITV2_0441,caution_and_advice,displaced_people_and_evacuations,3,no,Shares map illustrating official coastal tsunami evacuation zones for Wellington.
AUDITV2_0442,displaced_people_and_evacuations,,3,no,Reports Hurricane Maria evacuees arriving and sheltering in Shreveport.
AUDITV2_0443,sympathy_and_support,infrastructure_and_utility_damage,2,yes,Corporate statement expressing sadness over loss of life and heavy property damage.
AUDITV2_0444,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Reports marooned people stranded by landslides and destroyed village homes.
AUDITV2_0445,injured_or_dead_people,other_relevant_information,2,yes,Criticizes news reporting only 4 deaths while ignoring uncounted family casualties.
