annotation_id,primary_label,secondary_label,confidence,ambiguous,reason
AUDITV2_0263,missing_or_found_people,sympathy_and_support,2,yes,Crying for missing children disaster getting worse in worst affected areas.
AUDITV2_0264,displaced_people_and_evacuations,other_relevant_information,2,yes,List of Hurricane Florence pet friendly shelters.
AUDITV2_0265,requests_or_urgent_needs,,3,no,Help is needed Puerto Rico.
AUDITV2_0266,sympathy_and_support,other_relevant_information,2,yes,Learn from children Puerto Rico will be back now back to work.
AUDITV2_0267,other_relevant_information,,3,no,Analysis why dams cannot control devastating floods.
AUDITV2_0268,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Water being dropped fighting the fire in Arcata Community forest.
AUDITV2_0269,caution_and_advice,other_relevant_information,2,yes,New Zealand needs a comprehensive working tsunami warning siren system.
AUDITV2_0270,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Rivers keep rising and more deaths are feared as Florence pushes away.
AUDITV2_0271,requests_or_urgent_needs,sympathy_and_support,2,yes,Please help the people living off the coast after 7.1 quake.
AUDITV2_0272,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Teachers aides bus drivers loaded students drove through smoke flames to reunite families.
AUDITV2_0273,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Marriott high-seas rescue after Irma stranded 620 hotel guests.
AUDITV2_0274,injured_or_dead_people,,3,no,Threat of Camp Fire lessens as death toll rises 42 dead more expected.
AUDITV2_0275,rescue_volunteering_or_donation_effort,,3,no,Cipla continues commitment second substantial donation received by naval command.
AUDITV2_0276,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Praying for 1200 dead and 16 million displaced in Bangladesh India Nepal.
AUDITV2_0277,caution_and_advice,,3,no,Dorian could be monster storm whole Florida under state of emergency.
AUDITV2_0278,displaced_people_and_evacuations,caution_and_advice,2,yes,All Hurricane Florence evacuation orders state by state.
AUDITV2_0279,other_relevant_information,caution_and_advice,2,yes,Most wildland fires extinguished by purposefully set backfires not enough water.
AUDITV2_0280,caution_and_advice,displaced_people_and_evacuations,2,yes,Hotel chains should allow pets for those evacuating Florence.
AUDITV2_0281,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Niece nephew lost everything if anyone can spare a few bucks to help.
AUDITV2_0282,other_relevant_information,,3,no,Suspicion someone is already stealing Cyclone Idai donations.
AUDITV2_0283,injured_or_dead_people,other_relevant_information,2,yes,No reports of deaths from Maria Puerto Rico governor says.
AUDITV2_0284,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Houston wasnt only city use energy to help rather than spread toxicity.
AUDITV2_0285,caution_and_advice,other_relevant_information,2,yes,Irma will continue track up FL Peninsula gradual weakening persistent rain.
AUDITV2_0286,rescue_volunteering_or_donation_effort,,3,no,Pirates pull strings to send cargo plane to aid Puerto Rico relief.
AUDITV2_0287,other_relevant_information,,3,no,Comparison Harvey dropped 20 trillion gallons vs Katrina 7 trillion.
AUDITV2_0288,caution_and_advice,,3,no,Rough sea conditions fishermen advised not to venture into the sea.
AUDITV2_0289,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Whether you need help or want to offer assistance to others in need.
AUDITV2_0290,sympathy_and_support,requests_or_urgent_needs,2,yes,Hearts go out victims still trapped help is needed.
AUDITV2_0291,requests_or_urgent_needs,not_humanitarian,2,yes,Where are the food stamps during hurricane.
AUDITV2_0292,sympathy_and_support,,3,no,Stay safe everyone hope damage is minimal.
AUDITV2_0293,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,If still in need of supplies check Academy they have water charcoal.
AUDITV2_0294,other_relevant_information,infrastructure_and_utility_damage,2,yes,Lived through Andrew vivid memories of damage during and after eye.
AUDITV2_0295,caution_and_advice,sympathy_and_support,2,yes,Concern diseases cholera malaria spreading after Idai please pray.
AUDITV2_0296,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Child wants books pens food more tents mother given only 1 tent not enough.
AUDITV2_0297,displaced_people_and_evacuations,,3,no,Irma evacuees from Keys with special needs find shelter under parking garage.
AUDITV2_0298,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Homes near Whites Creek being evacuated water risen 13ft in two hours.
AUDITV2_0299,other_relevant_information,infrastructure_and_utility_damage,2,yes,Climate change Florence severe flooding no power no water.
AUDITV2_0300,other_relevant_information,,3,no,Economic comment on high prices demand supply after Harvey.
AUDITV2_0301,caution_and_advice,displaced_people_and_evacuations,2,yes,If you live on low lying ground within 1km of coast evacuate.
AUDITV2_0302,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Harvey totally destroyed Houston they really need our help.
AUDITV2_0303,infrastructure_and_utility_damage,other_relevant_information,2,yes,Flooding in Houston from Harvey may be the worst the city has ever suffered.
AUDITV2_0304,injured_or_dead_people,other_relevant_information,2,yes,Dozens dead thousands homeless millions suffering critique of Trump.
AUDITV2_0305,other_relevant_information,,3,no,Critique of excuse timing about earthquake.
AUDITV2_0306,displaced_people_and_evacuations,,3,no,Evacuated to neighbours house up the hill after tsunami siren.
AUDITV2_0307,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Thoughts go out Airbnb hosts offering free lodging.
AUDITV2_0308,rescue_volunteering_or_donation_effort,,3,no,Please donate to special earthquake appeal help neighbours friends Kiwis.
AUDITV2_0309,requests_or_urgent_needs,caution_and_advice,2,yes,Provide emergency access to healthcare for all those who are injured.
AUDITV2_0310,rescue_volunteering_or_donation_effort,,3,no,Hero saving lives if looking for way to help Carolinas donate to this cause.
AUDITV2_0311,caution_and_advice,,3,no,Alert on electrical safety during floods.
AUDITV2_0312,injured_or_dead_people,rescue_volunteering_or_donation_effort,2,yes,5 dead 1000+ rescued emergency crews still unable to reach worst-hit areas.
AUDITV2_0313,displaced_people_and_evacuations,missing_or_found_people,2,yes,900000 children orphaned separated homeless or otherwise affected.
AUDITV2_0314,infrastructure_and_utility_damage,,3,no,Damage to room caused by New Zealand earthquake video.
AUDITV2_0315,other_relevant_information,,3,no,Chamisa visit to Idai hit areas a publicity stunt.
AUDITV2_0316,other_relevant_information,sympathy_and_support,2,yes,Political critique of photo-op regarding fire victims.
AUDITV2_0317,other_relevant_information,,3,no,Critique of partisan politics around Kerala floods.
AUDITV2_0318,infrastructure_and_utility_damage,requests_or_urgent_needs,2,yes,Housing crisis getting worse with every wildfire destroying communities.
AUDITV2_0319,infrastructure_and_utility_damage,caution_and_advice,2,yes,Devastation continues to cripple Puerto Rico fears damaged dam.
AUDITV2_0320,other_relevant_information,,3,no,Mexico cancelled its aid to the US.
AUDITV2_0321,rescue_volunteering_or_donation_effort,,3,no,Introducing WI Guard assisting with Hurricane Irma recovery efforts.
AUDITV2_0322,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,DoD and FEMA Hurricane Maria relief efforts.
AUDITV2_0323,requests_or_urgent_needs,,3,no,Victims of Irma Caribbean islands need your help.
AUDITV2_0324,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Ministry in need of your help Harvey flooded many.
AUDITV2_0325,infrastructure_and_utility_damage,caution_and_advice,2,yes,Storm surge 300 Cedar Point Blvd is under water due to surge.
AUDITV2_0326,caution_and_advice,displaced_people_and_evacuations,2,yes,Good option for Raglan residents to find alternate accommodation or own water supply.
AUDITV2_0327,injured_or_dead_people,,3,no,Five dead at Florida nursing home as Irma aftereffects pose new threats.
AUDITV2_0328,caution_and_advice,other_relevant_information,2,yes,Forecast maps and radar warnings watches flood Dorian.
AUDITV2_0329,displaced_people_and_evacuations,,3,no,Do we know how many displaced?
AUDITV2_0330,caution_and_advice,injured_or_dead_people,2,yes,Dorian now Category 5 mixed with other news.
AUDITV2_0331,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Requesting spread message help in whichever way you can pray for Kerala.
AUDITV2_0332,requests_or_urgent_needs,other_relevant_information,2,yes,Jones Act preventing Puerto Ricans from obtaining aid sign petition.
AUDITV2_0333,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Deaths major damage after severe 7.5 quake.
AUDITV2_0334,other_relevant_information,,3,no,Why national channels not showing heavy rains destruction in Kodagu only Kerala.
AUDITV2_0335,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Irma evacuees return to wreckage of home death toll passes 60.
AUDITV2_0336,displaced_people_and_evacuations,caution_and_advice,2,yes,Guards fleeing prisoners will not be evacuated collecting drinkable water.
AUDITV2_0337,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,How you can help or if you need help.
AUDITV2_0338,missing_or_found_people,requests_or_urgent_needs,2,yes,Who can help at Chimanimani high school looking for Shalin Mugano.
AUDITV2_0339,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Want help for USVI media ignoring devastation Maria caused.
AUDITV2_0340,caution_and_advice,infrastructure_and_utility_damage,2,yes,How to pump out a flooded basement info video.
AUDITV2_0341,other_relevant_information,,3,no,Are you aware who is in charge and status of red cross society of Kerala.
AUDITV2_0342,other_relevant_information,,3,no,Lake Mead record low California drops water rules Alberta wildfire still spreading.
AUDITV2_0343,missing_or_found_people,injured_or_dead_people,2,yes,Dozens missing two confirmed dead spare a prayer for affected.
AUDITV2_0344,infrastructure_and_utility_damage,,3,no,Horrifying footage inside eye of Dorian deadly storm surge everything shredded.
AUDITV2_0345,sympathy_and_support,,3,no,Can you assist are your folks okay?
AUDITV2_0346,infrastructure_and_utility_damage,,3,no,Satellite images before wildfires and now vast expanse of scorched earth.
AUDITV2_0347,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,While Zimbabweans donate wonderfully this is unacceptable.
AUDITV2_0348,injured_or_dead_people,sympathy_and_support,2,yes,Pray no life be lost so far 122 people have died from the cyclone.
AUDITV2_0349,sympathy_and_support,caution_and_advice,2,yes,Be safe with family during the hurricane.
AUDITV2_0350,injured_or_dead_people,other_relevant_information,2,yes,Puerto Rico revised Maria death toll nearly equivalent to 9/11.
AUDITV2_0351,other_relevant_information,infrastructure_and_utility_damage,2,yes,Tropical Storm Harvey flooding shatters records that could last for days.
AUDITV2_0352,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Financial crisis house damaged by flood total cost more than 4 lakhs.
AUDITV2_0353,not_humanitarian,sympathy_and_support,2,yes,Sending thoughts and prayers that Dorian flattens Mar-a-lago political.
AUDITV2_0354,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Fires costing loss of life and homes jobs contracts enough is enough.
AUDITV2_0355,infrastructure_and_utility_damage,,3,no,2400 buildings lost in Fort McMurray wildfire.
AUDITV2_0356,not_humanitarian,,2,yes,Claim about RSS preparing bombs for flood affected people.
AUDITV2_0357,caution_and_advice,,3,no,If driving stay clear of trees electricity poles leave car find secure shelter.
AUDITV2_0358,sympathy_and_support,,3,no,Keep people of Puerto Rico in thoughts and prayers as they recover.
AUDITV2_0359,rescue_volunteering_or_donation_effort,caution_and_advice,2,yes,Need rapid response capability carriers bringing food medical water shelter.
AUDITV2_0360,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,No water sewage phone internet 2 people killed hope you hear from family.
AUDITV2_0361,other_relevant_information,,3,no,Critique of declining foreign aid for Fort McMurray.
AUDITV2_0362,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Worst floods in century killed dozens stranded tens of thousands closed airport.
AUDITV2_0363,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Assuring displaced people of timely relief salute spirit committed to support.
AUDITV2_0364,rescue_volunteering_or_donation_effort,,3,no,Artists to play Fire Aid benefit.
AUDITV2_0365,not_humanitarian,,3,no,Joke about Florida man shooting into hurricane.
AUDITV2_0366,sympathy_and_support,other_relevant_information,2,yes,Working disaster response watching Dorian partners in Bahamas please pray.
AUDITV2_0367,other_relevant_information,infrastructure_and_utility_damage,2,yes,When safe to go outside report Irma damage here.
AUDITV2_0368,caution_and_advice,infrastructure_and_utility_damage,2,yes,Maria regains strength to Category 3 after path of destruction in Puerto Rico.
AUDITV2_0369,other_relevant_information,sympathy_and_support,2,yes,Trump in Texas Harvey storm of epic proportion pray for Texas.
AUDITV2_0370,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Supercomputers assist firefighters in evacuations as wildfires spread.
AUDITV2_0371,caution_and_advice,other_relevant_information,2,yes,Make sure hospitality industry protects customers from price gouging.
AUDITV2_0372,not_humanitarian,,2,yes,Political rant about military unrelated to disaster response.
AUDITV2_0373,caution_and_advice,infrastructure_and_utility_damage,2,yes,Florence moving at 2 mph near stall no end to life-threatening flash flooding.
AUDITV2_0374,requests_or_urgent_needs,other_relevant_information,2,yes,Nation screams for help that falls on deaf ears.
AUDITV2_0375,caution_and_advice,injured_or_dead_people,2,yes,Boys in flooded river risk of drowning death toll continues to rise.
AUDITV2_0376,other_relevant_information,infrastructure_and_utility_damage,2,yes,Think Fort McMurray wildfire damages are covered by home insurance?
AUDITV2_0377,displaced_people_and_evacuations,caution_and_advice,2,yes,Providing rides to displaced families to shelters avoid unsafe flooded areas.
AUDITV2_0378,other_relevant_information,,3,no,130 earthquakes since Saturday.
AUDITV2_0379,injured_or_dead_people,rescue_volunteering_or_donation_effort,2,yes,100-year-old and daughter-in-law rescued son didnt make it.
AUDITV2_0380,displaced_people_and_evacuations,,2,yes,Evacuees take devastation (truncated).
AUDITV2_0381,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Irma forced residents to evacuate now time to assess the damage.
AUDITV2_0382,sympathy_and_support,,3,no,Checking in on you everything ok since the earthquake?
AUDITV2_0383,other_relevant_information,,3,no,Harvey isnt Trumps first relief test NC was denied funds after Matthew.
AUDITV2_0384,other_relevant_information,infrastructure_and_utility_damage,2,yes,Exxon knew storms like Harvey were coming make them pay for destruction.
AUDITV2_0385,sympathy_and_support,displaced_people_and_evacuations,2,yes,Those poor evacuees cant catch a break.
AUDITV2_0386,injured_or_dead_people,,3,no,Kaikoura where at least one person has died emerging as worst-affected.
AUDITV2_0387,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Immediate payout of 19 million will help Dominica restore infrastructure.
AUDITV2_0388,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,Kaikoura and surrounds cut off phones power out two confirmed dead.
AUDITV2_0389,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Onam dedicated to thousands who lost life and people who are displaced.
AUDITV2_0390,other_relevant_information,infrastructure_and_utility_damage,2,yes,Rebuild with more water power cell towers to prevent fires spreading.
AUDITV2_0391,requests_or_urgent_needs,,3,no,Please get help to avoid humanitarian crisis for Americans in Puerto Rico.
AUDITV2_0392,rescue_volunteering_or_donation_effort,,3,no,Anyone need photography ads digital design for business or nonprofit after eqnz.
AUDITV2_0393,displaced_people_and_evacuations,,3,no,Knoxville hotels prepare for Hurricane Florence evacuees.
AUDITV2_0394,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Dont forget to rescue poor animals stuck in floods of Kerala.
AUDITV2_0395,caution_and_advice,infrastructure_and_utility_damage,2,yes,Rain extinguished most wildfires but comes with risk of mudslides.
AUDITV2_0396,missing_or_found_people,injured_or_dead_people,2,yes,List of 297 still unaccounted for death toll grown to 56.
AUDITV2_0397,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Wondering if still have apartments available for Fort Mac wildfire victims family of five.
AUDITV2_0398,sympathy_and_support,,3,no,You are not alone we are all with you to flood affected families.
AUDITV2_0399,caution_and_advice,,3,no,Remnants of Florence localized flooding possible be weather aware.
AUDITV2_0400,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Earthquake evacuees say Red Cross is wonderful.
AUDITV2_0401,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Urgent intervention needed refusing people with service animals in shelters.
AUDITV2_0402,requests_or_urgent_needs,,3,no,Folks need help San Jacinto River is high try Kingwood/Humble area.
AUDITV2_0403,other_relevant_information,,3,no,Critique of logging and fire management claims about chaparral.
AUDITV2_0404,injured_or_dead_people,,3,no,Death toll rises after powerful 8.1 quake strikes Mexico.
AUDITV2_0405,displaced_people_and_evacuations,other_relevant_information,2,yes,Pet friendly shelters Central Florida Google map to help find shelters.
AUDITV2_0406,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Cant imagine the shock add to that no food or water a nightmare.
AUDITV2_0407,not_humanitarian,,3,no,Subway station reopened unrelated to Florence.
AUDITV2_0408,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,2,yes,At least 90 first responders lost their homes still continue to fight fire.
AUDITV2_0409,caution_and_advice,infrastructure_and_utility_damage,2,yes,Warning rain could cause flash flooding and mudflows for devastated residents.
AUDITV2_0410,injured_or_dead_people,,3,no,At least two people reportedly killed following 7.5 magnitude earthquake.
AUDITV2_0411,injured_or_dead_people,requests_or_urgent_needs,2,yes,2.5 million need aid after powerful Mexico earthquake.
AUDITV2_0412,rescue_volunteering_or_donation_effort,,3,no,ITDRC and Googleorg working together for California wildfires response ways you can help.
AUDITV2_0413,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,ASPCA on ground with water rescue teams ready to assist displaced animals help.
AUDITV2_0414,other_relevant_information,,3,no,Political claim Dorian not going to hit Alabama.
AUDITV2_0415,other_relevant_information,,3,no,They are guarding the water at Publix.
AUDITV2_0416,requests_or_urgent_needs,,3,no,Urgent food and clothes for women in camp contact numbers.
AUDITV2_0417,caution_and_advice,,3,no,Strong winds heavy rain on the way for areas hit by earthquake.
AUDITV2_0418,other_relevant_information,,3,no,Please help share video RoyallyScrewed by Royal Caribbean.
AUDITV2_0419,infrastructure_and_utility_damage,,3,no,Stars homes destroyed by California wildfires.
AUDITV2_0420,injured_or_dead_people,missing_or_found_people,2,yes,Victims buried in mass grave at least 60 missing.
AUDITV2_0421,other_relevant_information,,3,no,Political argument about carbon tax and forest mismanagement.
AUDITV2_0422,injured_or_dead_people,,3,no,Florida nursing home deaths investigations underway.
AUDITV2_0423,other_relevant_information,displaced_people_and_evacuations,2,yes,Puppy finding joy owners home submerged staying at guest house.
AUDITV2_0424,injured_or_dead_people,other_relevant_information,2,yes,Floods killed 500+ in Bihar critique of media and regionalism.
AUDITV2_0425,rescue_volunteering_or_donation_effort,,3,no,Help us make a difference and giveback to our community.
AUDITV2_0426,rescue_volunteering_or_donation_effort,,3,no,State Farm teams head out to help hurricane victims.
AUDITV2_0427,injured_or_dead_people,,3,no,12 people died from Leptospirosis 372 confirmed cases since August 1.
AUDITV2_0428,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Help bring light and hope through Billy Graham Rapid Response Team.
AUDITV2_0429,caution_and_advice,infrastructure_and_utility_damage,2,yes,Two years ago Irma destroyed mobile homes this time residents prepare.
AUDITV2_0430,caution_and_advice,rescue_volunteering_or_donation_effort,2,yes,Donate wisely beware of thieves follow only reliable sources.
AUDITV2_0431,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Busy day for Team Scott Hurricane Irma relief stay safe Airmen.
AUDITV2_0432,other_relevant_information,,3,no,Let officials politicians behind rejection of Gadgil report pay relief cost.
AUDITV2_0433,rescue_volunteering_or_donation_effort,,3,no,How you can make a difference in Harvey affected areas we will rebuild.
AUDITV2_0434,infrastructure_and_utility_damage,,3,no,No Cook Strait ferries due to damage.
AUDITV2_0435,rescue_volunteering_or_donation_effort,,3,no,If impacted by Camp Fire you can register for FEMA assistance.
AUDITV2_0436,other_relevant_information,caution_and_advice,2,yes,Govt warned people beforehand through CPU path wasnt clear.
AUDITV2_0437,injured_or_dead_people,other_relevant_information,2,yes,Trump is responsible for any and all deaths post Maria.
AUDITV2_0438,other_relevant_information,,3,no,Conspiracy claim about weather warfare weapon maximum flooding damage.
AUDITV2_0439,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Whole island devastated 47 dead and counting.
AUDITV2_0440,other_relevant_information,,3,no,Didnt know there was an earthquake this morning cat was hiding.
AUDITV2_0441,caution_and_advice,displaced_people_and_evacuations,2,yes,Maps show the tsunami evacuation zones for coastal areas.
AUDITV2_0442,displaced_people_and_evacuations,,3,no,Hurricane Maria evacuees are sheltering in Shreveport with more to come.
AUDITV2_0443,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Deeply distressed by tragic loss of lives and large scale damage to properties.
AUDITV2_0444,missing_or_found_people,infrastructure_and_utility_damage,2,yes,15 people marooned blown away by landslide houses destroyed results unknown.
AUDITV2_0445,injured_or_dead_people,other_relevant_information,2,yes,Why isnt news reporting about this family still reporting only 4 deaths.
AUDITV2_0446,infrastructure_and_utility_damage,,3,no,Can only take cold showers because Irma fucked up water heater broken A/C.
AUDITV2_0447,injured_or_dead_people,other_relevant_information,2,yes,Number of cholera cases almost doubled in Mozambique past 24 hours.
AUDITV2_0448,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Urgent request still time to directly support most vulnerable communities.
AUDITV2_0449,requests_or_urgent_needs,sympathy_and_support,2,yes,Where are sex workers in wake of camp fire are yall safe need extra resources.
AUDITV2_0450,infrastructure_and_utility_damage,,3,no,Water damage inside 222 student hostel.
AUDITV2_0451,infrastructure_and_utility_damage,other_relevant_information,2,yes,Remnants of Idai made huge damage in Zimbabwe communities not used to climate change product.
AUDITV2_0452,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,2,yes,Would be nice if listed US homes can receive refugees/evacuees from Maria needing temp housing.
AUDITV2_0453,other_relevant_information,,3,no,Stay up-to-date with Hurricane Maria recovery efforts in Puerto Rico.
AUDITV2_0454,rescue_volunteering_or_donation_effort,,3,no,Changing livestream due to friends leaving early for Dorian all donations go to GKTWVillage.
AUDITV2_0455,infrastructure_and_utility_damage,,3,no,Drone shots show entire town of Chinquapin under water after Florence.
AUDITV2_0456,displaced_people_and_evacuations,other_relevant_information,2,yes,Every community has an evacuation plan the devastation is the difference.
AUDITV2_0457,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Family recipient of Red Cross aid claim fraudulently collected they sorted it.
AUDITV2_0458,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Camp Fire consuming hundreds of structures causing at least five deaths.
AUDITV2_0459,displaced_people_and_evacuations,,3,no,SE Texas evacuees bused to San Antonio after Beaumont closes largest shelters.
AUDITV2_0460,rescue_volunteering_or_donation_effort,,3,no,3 days and food for 1 million people + 1 million gallons of water FEMA reports.
AUDITV2_0461,other_relevant_information,,3,no,Political call for impeachment related to damage.
AUDITV2_0462,other_relevant_information,,3,no,775 of 1893 villages affected about 41 percent not entire state.
AUDITV2_0463,sympathy_and_support,,3,no,Thoughts go out to those suffering from the latest disasters.
AUDITV2_0464,rescue_volunteering_or_donation_effort,,3,no,Contacted Drs and March of Dimes to help the preemies and their moms.
AUDITV2_0465,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Describing vulnerable situation for thousands UNHCR emergency teams are helping.
AUDITV2_0466,requests_or_urgent_needs,,3,no,People posting EVAC SOS for Port Arthur USCG operators need following info to help.
AUDITV2_0467,other_relevant_information,caution_and_advice,2,yes,Dorian is still an active hurricane not in Alabama.
AUDITV2_0468,requests_or_urgent_needs,,3,no,Retweeting in hope someone in Kaikoura sees this help a kiwi out.
AUDITV2_0469,other_relevant_information,sympathy_and_support,2,yes,Alberta health officials focusing on mental health assistance in wake of wildfire.
AUDITV2_0470,displaced_people_and_evacuations,other_relevant_information,2,yes,After Maria hurricane-weary US will get a breather mandatory evacuations.
AUDITV2_0471,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Family with 2 young kids tramping through river over hill away from damaged house cut-off community.
AUDITV2_0472,caution_and_advice,other_relevant_information,2,yes,Albertans can call for info stay up to date on Emergency Alert and Wildfire apps.
AUDITV2_0473,injured_or_dead_people,missing_or_found_people,2,yes,Stench of decomposing victims helping recovery of bodies sniffer dogs for missing relatives.
AUDITV2_0474,other_relevant_information,,3,no,82 earthquakes and counting in past 2h15m since the 7.5 hit.
AUDITV2_0475,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Whole community pitched in to save all residents proud of teachers.
AUDITV2_0476,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,2,yes,District command rescue furthest vehicles can access due to destroyed bridges.
AUDITV2_0477,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Trump is providing relief to rescue Americans in Cuba.
AUDITV2_0478,other_relevant_information,,3,no,Political comment on presidential eloquence.
AUDITV2_0479,missing_or_found_people,sympathy_and_support,2,yes,Town struggling to find their loved ones in the rubble after Idai heartbreaking.
AUDITV2_0480,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Earthquake kills 2 strong aftershocks leave people stranded with no power blocked roads.
AUDITV2_0481,requests_or_urgent_needs,,3,no,What is being done to help 3.5 million Americans in Puerto Rico they need government help.
AUDITV2_0482,rescue_volunteering_or_donation_effort,sympathy_and_support,2,yes,Earnest appeal to everyone to help Kerala more stars influencers must come forward.
AUDITV2_0483,caution_and_advice,,3,no,Ban on open fires has been expanded in Saskatchewan.
AUDITV2_0484,rescue_volunteering_or_donation_effort,,3,no,Flood affected Kerala will see contributions coming in from 100PipersPlayForACause.
AUDITV2_0485,other_relevant_information,caution_and_advice,2,yes,Sea level rise can make difference in whether hurricane waters flood communities.
AUDITV2_0486,infrastructure_and_utility_damage,,3,no,Drone footage shows South Carolina highway damaged by Florence flooding.
AUDITV2_0487,missing_or_found_people,rescue_volunteering_or_donation_effort,2,yes,Fear hundreds missing helping families find their missing loved ones.
AUDITV2_0488,other_relevant_information,,3,no,Geonet revises earthquake size 7.5 15km deep.
AUDITV2_0489,caution_and_advice,infrastructure_and_utility_damage,2,yes,Will Starship get to shelter launch pads and Cape infrastructure will be tested.
AUDITV2_0490,injured_or_dead_people,other_relevant_information,2,yes,5 people killed in Texas many injured Dorian going to destroy homes in Florida.
AUDITV2_0491,injured_or_dead_people,other_relevant_information,2,yes,PM Modi arrives for aerial survey death toll crosses 200.
AUDITV2_0492,displaced_people_and_evacuations,other_relevant_information,2,yes,7 years after 2010 earthquake who remains displaced.
AUDITV2_0493,displaced_people_and_evacuations,other_relevant_information,2,yes,Sleeping in shelters with family and constituents is authentic leadership.
AUDITV2_0494,other_relevant_information,,3,no,California Fires and the Fallout of the Purposeful Destruction of a State.
AUDITV2_0495,injured_or_dead_people,requests_or_urgent_needs,2,yes,Mozambique needs help so many people dead from the Cyclone.
AUDITV2_0496,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Because they didnt have any electricity we didnt know the REAL DEATH toll.
AUDITV2_0497,infrastructure_and_utility_damage,displaced_people_and_evacuations,2,yes,Houston facing dangerous flooding friends moving into attics to escape water.
AUDITV2_0498,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Keep thoughts prayers and donations coming but no need for help putting out fires?
AUDITV2_0499,rescue_volunteering_or_donation_effort,,3,no,Food and water en route to Puerto Rico and St Croix by US Air Force.
AUDITV2_0500,sympathy_and_support,other_relevant_information,2,yes,Tinder dry forests high winds making things difficult hats off to those fighting fires.
