batch_id,annotation_id,review_priority,event,tweet_text,humaid_label,gpt4o_label,model_top_label,final_primary_label,review_action,review_notes,researcher_confirmation,confirmation_date_utc
batch_002,AUDITV2_0462,P1_unanimous_models_disagree_with_HumAID,kerala_floods_2018,"Reality. 775 / 1,893 villages in Kerala affected by floods. Thats around 41%. Not entire state, as we were told. Read definition of affected, the actual impact would be 41% of the 41%. Mind you, these are far away from Mullaiperiyar dam. Do the math.",infrastructure_and_utility_damage,other_relevant_information,other_relevant_information,other_relevant_information,accepted,,approve batch 2,2026-08-31
batch_002,AUDITV2_0463,P1_unanimous_models_disagree_with_HumAID,hurricane_maria_2017,Our thoughts go out to those suffering from the latest disasters. This hits close to home #HurricaneMaria #PRstrong,displaced_people_and_evacuations,sympathy_and_support,sympathy_and_support,sympathy_and_support,accepted,,approve batch 2,2026-08-31
batch_002,AUDITV2_0465,P1_unanimous_models_disagree_with_HumAID,cyclone_idai_2019,"Our @Yaxle is in Mozambique ἟2἟F, describing the vulnerable situation for thousands of people after the devastation of #CycloneIdai + how UNHCR emergency teams are helping.",other_relevant_information,other_relevant_information,rescue_volunteering_or_donation_effort,other_relevant_information,changed,,approve batch 2,2026-08-31
batch_002,AUDITV2_0471,P1_unanimous_models_disagree_with_HumAID,kaikoura_earthquake_2016,RT @morgtait: A family with 2 young kids are tramping through a river + over a hill away from their #eqnz damaged house + cut-off community,infrastructure_and_utility_damage,displaced_people_and_evacuations,displaced_people_and_evacuations,requests_or_urgent_needs,changed,,approve batch 2,2026-08-31
batch_002,AUDITV2_0474,P1_unanimous_models_disagree_with_HumAID,kaikoura_earthquake_2016,"82 earthquakes and counting in the past 2h15m, since the 7.5 hit near Hanmer springs #NewZealand #earthquake",caution_and_advice,other_relevant_information,other_relevant_information,other_relevant_information,accepted,,approve batch 2,2026-08-31
batch_002,AUDITV2_0477,P1_unanimous_models_disagree_with_HumAID,hurricane_irma_2017,The man has done it again!!! 🚨ALERT🚨 Trump is providing relief to rescue Americans in Cuba RT bc the media wont,not_humanitarian,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,other_relevant_information,changed,,approve batch 2,2026-08-31
batch_002,AUDITV2_0479,P1_unanimous_models_disagree_with_HumAID,cyclone_idai_2019,this story from @i_amten on a town struggling to find their loved ones in the rubble after #cycloneidai is heartbreakingggggg. pls read it,other_relevant_information,missing_or_found_people,missing_or_found_people,other_relevant_information,changed,,approve batch 2,2026-08-31
batch_002,AUDITV2_0481,P1_unanimous_models_disagree_with_HumAID,hurricane_maria_2017,What is being done to help the 3.5 million Americans in Puerto Rico? They are in danger and need our government to help!,sympathy_and_support,requests_or_urgent_needs,requests_or_urgent_needs,other_relevant_information,changed,,approve batch 2,2026-08-31
batch_002,AUDITV2_0482,P1_unanimous_models_disagree_with_HumAID,kerala_floods_2018,".@eshagupta2811 makes an earnest appeal to everyone to help #Kerala and please helpNow!!! More stars, influencers must come forward and relentlessly try and create awareness since the National media doesnt realise their responsibility!!! #keralafloods",requests_or_urgent_needs,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,sympathy_and_support,changed,,approve batch 2,2026-08-31
batch_002,AUDITV2_0488,P1_unanimous_models_disagree_with_HumAID,kaikoura_earthquake_2016,"RT @Rachel_Smalley: Geonet revises earthquake size - 7.5, 15km deep, 15km north-east of Culverden.#eqnz",caution_and_advice,other_relevant_information,other_relevant_information,other_relevant_information,accepted,,approve batch 2,2026-08-31
batch_002,AUDITV2_0494,P1_unanimous_models_disagree_with_HumAID,california_wildfires_2018,RT @HenryMakow:  California Fires and the Fallout of the Purposeful Destruction of a State [videos],infrastructure_and_utility_damage,not_humanitarian,other_relevant_information,other_relevant_information,accepted,,approve batch 2,2026-08-31
